PPL,Date
2.4845807552337646,1992-06-25
2.4845807552337646,1992-06-26
2.4845807552337646,1992-06-29
2.4845807552337646,1992-06-30
2.5325918197631836,1992-07-01
2.5806021690368652,1992-07-02
2.5806021690368652,1992-07-06
2.5806021690368652,1992-07-07
2.5926055908203125,1992-07-08
2.604609251022339,1992-07-09
2.628615379333496,1992-07-10
2.640618085861206,1992-07-13
2.5926055908203125,1992-07-14
2.5926055908203125,1992-07-15
2.6166131496429443,1992-07-16
2.5926055908203125,1992-07-17
2.604609251022339,1992-07-20
2.5926055908203125,1992-07-21
2.5926055908203125,1992-07-22
2.6166131496429443,1992-07-23
2.640618085861206,1992-07-24
2.628615379333496,1992-07-27
2.6646227836608887,1992-07-28
2.676625967025757,1992-07-29
2.7006311416625977,1992-07-30
2.7006311416625977,1992-07-31
2.7126331329345703,1992-08-03
2.688629388809204,1992-08-04
2.7006311416625977,1992-08-05
2.7006311416625977,1992-08-06
2.688629388809204,1992-08-07
2.688629388809204,1992-08-10
2.688629388809204,1992-08-11
2.688629388809204,1992-08-12
2.7006311416625977,1992-08-13
2.676625967025757,1992-08-14
2.6526196002960205,1992-08-17
2.6526196002960205,1992-08-18
2.676625967025757,1992-08-19
2.7126331329345703,1992-08-20
2.7006311416625977,1992-08-21
2.676625967025757,1992-08-24
2.676625967025757,1992-08-25
2.676625967025757,1992-08-26
2.7006311416625977,1992-08-27
2.688629388809204,1992-08-28
2.688629388809204,1992-08-31
2.676625967025757,1992-09-01
2.6646227836608887,1992-09-02
2.618344306945801,1992-09-03
2.593989372253418,1992-09-04
2.618344306945801,1992-09-08
2.642702579498291,1992-09-09
2.654881477355957,1992-09-10
2.642702579498291,1992-09-11
2.642702579498291,1992-09-14
2.630523443222046,1992-09-15
2.618344306945801,1992-09-16
2.6061670780181885,1992-09-17
2.642702579498291,1992-09-18
2.630523443222046,1992-09-21
2.618344306945801,1992-09-22
2.593989372253418,1992-09-23
2.630523443222046,1992-09-24
2.642702579498291,1992-09-25
2.654881477355957,1992-09-28
2.6792373657226562,1992-09-29
2.6792373657226562,1992-09-30
2.6792373657226562,1992-10-01
2.6670594215393066,1992-10-02
2.642702579498291,1992-10-05
2.642702579498291,1992-10-06
2.618344306945801,1992-10-07
2.6061670780181885,1992-10-08
2.569631338119507,1992-10-09
2.618344306945801,1992-10-12
2.618344306945801,1992-10-13
2.618344306945801,1992-10-14
2.642702579498291,1992-10-15
2.642702579498291,1992-10-16
2.630523443222046,1992-10-19
2.6061670780181885,1992-10-20
2.593989372253418,1992-10-21
2.569631338119507,1992-10-22
2.5818090438842773,1992-10-23
2.618344306945801,1992-10-26
2.593989372253418,1992-10-27
2.618344306945801,1992-10-28
2.630523443222046,1992-10-29
2.642702579498291,1992-10-30
2.630523443222046,1992-11-02
2.630523443222046,1992-11-03
2.5818090438842773,1992-11-04
2.569631338119507,1992-11-05
2.55745267868042,1992-11-06
2.5452754497528076,1992-11-09
2.569631338119507,1992-11-10
2.593989372253418,1992-11-11
2.5818090438842773,1992-11-12
2.593989372253418,1992-11-13
2.593989372253418,1992-11-16
2.618344306945801,1992-11-17
2.654881477355957,1992-11-18
2.642702579498291,1992-11-19
2.6061670780181885,1992-11-20
2.630523443222046,1992-11-23
2.618344306945801,1992-11-24
2.630523443222046,1992-11-25
2.654881477355957,1992-11-27
2.6670594215393066,1992-11-30
2.642702579498291,1992-12-01
2.630523443222046,1992-12-02
2.618344306945801,1992-12-03
2.596092462539673,1992-12-04
2.620816707611084,1992-12-07
2.633180618286133,1992-12-08
2.620816707611084,1992-12-09
2.6084554195404053,1992-12-10
2.6084554195404053,1992-12-11
2.620816707611084,1992-12-14
2.633180618286133,1992-12-15
2.6579039096832275,1992-12-16
2.67026686668396,1992-12-17
2.6826295852661133,1992-12-18
2.67026686668396,1992-12-21
2.707354784011841,1992-12-22
2.744441032409668,1992-12-23
2.756803035736084,1992-12-24
2.744441032409668,1992-12-28
2.744441032409668,1992-12-29
2.694992780685425,1992-12-30
2.694992780685425,1992-12-31
2.67026686668396,1993-01-04
2.6826295852661133,1993-01-05
2.694992780685425,1993-01-06
2.67026686668396,1993-01-07
2.645543098449707,1993-01-08
2.67026686668396,1993-01-11
2.67026686668396,1993-01-12
2.694992780685425,1993-01-13
2.694992780685425,1993-01-14
2.707354784011841,1993-01-15
2.719717264175415,1993-01-18
2.7320780754089355,1993-01-19
2.719717264175415,1993-01-20
2.707354784011841,1993-01-21
2.719717264175415,1993-01-22
2.756803035736084,1993-01-25
2.744441032409668,1993-01-26
2.7320780754089355,1993-01-27
2.719717264175415,1993-01-28
2.756803035736084,1993-01-29
2.7815282344818115,1993-02-01
2.793889045715332,1993-02-02
2.8309764862060547,1993-02-03
2.84333872795105,1993-02-04
2.84333872795105,1993-02-05
2.84333872795105,1993-02-08
2.84333872795105,1993-02-09
2.84333872795105,1993-02-10
2.84333872795105,1993-02-11
2.84333872795105,1993-02-12
2.8557019233703613,1993-02-16
2.8309764862060547,1993-02-17
2.8186159133911133,1993-02-18
2.9051525592803955,1993-02-19
2.9298770427703857,1993-02-22
2.942239999771118,1993-02-23
2.966963291168213,1993-02-24
2.966963291168213,1993-02-25
2.9793245792388916,1993-02-26
3.016413450241089,1993-03-01
3.016413450241089,1993-03-02
3.016413450241089,1993-03-03
2.99505877494812,1993-03-04
2.9825260639190674,1993-03-05
3.0075910091400146,1993-03-08
2.957463264465332,1993-03-09
2.957463264465332,1993-03-10
2.957463264465332,1993-03-11
2.944932460784912,1993-03-12
2.9198691844940186,1993-03-15
2.9825260639190674,1993-03-16
2.9699957370758057,1993-03-17
2.99505877494812,1993-03-18
2.9825260639190674,1993-03-19
2.9699957370758057,1993-03-22
2.9825260639190674,1993-03-23
2.9825260639190674,1993-03-24
2.99505877494812,1993-03-25
3.0075910091400146,1993-03-26
3.0075910091400146,1993-03-29
2.9825260639190674,1993-03-30
2.99505877494812,1993-03-31
2.99505877494812,1993-04-01
2.99505877494812,1993-04-02
2.99505877494812,1993-04-05
3.0075910091400146,1993-04-06
2.99505877494812,1993-04-07
2.9699957370758057,1993-04-08
2.99505877494812,1993-04-12
3.0702497959136963,1993-04-13
3.05771803855896,1993-04-14
3.0326523780822754,1993-04-15
3.05771803855896,1993-04-16
3.0326523780822754,1993-04-19
3.0201222896575928,1993-04-20
3.0201222896575928,1993-04-21
2.99505877494812,1993-04-22
2.9699957370758057,1993-04-23
2.957463264465332,1993-04-26
2.944932460784912,1993-04-27
2.957463264465332,1993-04-28
2.9825260639190674,1993-04-29
2.9825260639190674,1993-04-30
3.0075910091400146,1993-05-03
3.0326523780822754,1993-05-04
3.0075910091400146,1993-05-05
3.0075910091400146,1993-05-06
3.0075910091400146,1993-05-07
2.9825260639190674,1993-05-10
2.99505877494812,1993-05-11
2.99505877494812,1993-05-12
2.9699957370758057,1993-05-13
2.932401657104492,1993-05-14
2.869741916656494,1993-05-17
2.869741916656494,1993-05-18
2.894805431365967,1993-05-19
2.894805431365967,1993-05-20
2.8822741508483887,1993-05-21
2.907336473464966,1993-05-24
2.9198691844940186,1993-05-25
2.932401657104492,1993-05-26
2.944932460784912,1993-05-27
2.9825260639190674,1993-05-28
2.9825260639190674,1993-06-01
2.9699957370758057,1993-06-02
2.957463264465332,1993-06-03
2.92309832572937,1993-06-04
2.961225986480713,1993-06-07
2.9485158920288086,1993-06-08
2.961225986480713,1993-06-09
2.973935127258301,1993-06-10
2.9485158920288086,1993-06-11
2.961225986480713,1993-06-14
2.973935127258301,1993-06-15
2.9358069896698,1993-06-16
2.9485158920288086,1993-06-17
2.9358069896698,1993-06-18
2.9485158920288086,1993-06-21
2.961225986480713,1993-06-22
2.9866442680358887,1993-06-23
2.99935245513916,1993-06-24
3.0120625495910645,1993-06-25
3.062898874282837,1993-06-28
3.037480592727661,1993-06-29
2.9866442680358887,1993-06-30
3.037480592727661,1993-07-01
3.062898874282837,1993-07-02
3.0247697830200195,1993-07-06
3.0247697830200195,1993-07-07
3.0501904487609863,1993-07-08
3.0501904487609863,1993-07-09
3.037480592727661,1993-07-12
3.037480592727661,1993-07-13
3.0501904487609863,1993-07-14
3.0247697830200195,1993-07-15
3.037480592727661,1993-07-16
3.037480592727661,1993-07-19
3.0120625495910645,1993-07-20
3.0247697830200195,1993-07-21
3.037480592727661,1993-07-22
3.0501904487609863,1993-07-23
3.0501904487609863,1993-07-26
3.037480592727661,1993-07-27
3.062898874282837,1993-07-28
3.075606346130371,1993-07-29
3.075606346130371,1993-07-30
3.0883164405822754,1993-08-02
3.101027011871338,1993-08-03
3.113737106323242,1993-08-04
3.101027011871338,1993-08-05
3.101027011871338,1993-08-06
3.1264424324035645,1993-08-09
3.113737106323242,1993-08-10
3.1264424324035645,1993-08-11
3.101027011871338,1993-08-12
3.101027011871338,1993-08-13
3.101027011871338,1993-08-16
3.1264424324035645,1993-08-17
3.101027011871338,1993-08-18
3.101027011871338,1993-08-19
3.0883164405822754,1993-08-20
3.101027011871338,1993-08-23
3.0883164405822754,1993-08-24
3.075606346130371,1993-08-25
3.101027011871338,1993-08-26
3.0883164405822754,1993-08-27
3.101027011871338,1993-08-30
3.113737106323242,1993-08-31
3.1264424324035645,1993-09-01
3.1518630981445312,1993-09-02
3.1427934169769287,1993-09-03
3.117032766342163,1993-09-07
3.104154109954834,1993-09-08
3.091273784637451,1993-09-09
3.104154109954834,1993-09-10
3.1427934169769287,1993-09-13
3.1556756496429443,1993-09-14
3.1556756496429443,1993-09-15
3.1556756496429443,1993-09-16
3.1943163871765137,1993-09-17
3.1427934169769287,1993-09-20
3.104154109954834,1993-09-21
3.104154109954834,1993-09-22
3.129913568496704,1993-09-23
3.104154109954834,1993-09-24
3.117032766342163,1993-09-27
3.104154109954834,1993-09-28
3.117032766342163,1993-09-29
3.117032766342163,1993-09-30
3.0783932209014893,1993-10-01
3.0783932209014893,1993-10-04
3.0655131340026855,1993-10-05
3.0655131340026855,1993-10-06
3.0397520065307617,1993-10-07
3.026871681213379,1993-10-08
3.026871681213379,1993-10-11
3.013991117477417,1993-10-12
3.013991117477417,1993-10-13
3.026871681213379,1993-10-14
3.0397520065307617,1993-10-15
3.001112937927246,1993-10-18
3.013991117477417,1993-10-19
3.026871681213379,1993-10-20
3.001112937927246,1993-10-21
3.013991117477417,1993-10-22
2.962470293045044,1993-10-25
2.949589490890503,1993-10-26
2.9882302284240723,1993-10-27
2.9882302284240723,1993-10-28
3.013991117477417,1993-10-29
2.9882302284240723,1993-11-01
2.9109489917755127,1993-11-02
2.8594279289245605,1993-11-03
2.7563860416412354,1993-11-04
2.8207883834838867,1993-11-05
2.8207883834838867,1993-11-08
2.782146453857422,1993-11-09
2.7563860416412354,1993-11-10
2.730625629425049,1993-11-11
2.769266366958618,1993-11-12
2.730625629425049,1993-11-15
2.769266366958618,1993-11-16
2.782146453857422,1993-11-17
2.7563860416412354,1993-11-18
2.7435052394866943,1993-11-19
2.7563860416412354,1993-11-22
2.807906150817871,1993-11-23
2.795027256011963,1993-11-24
2.8207883834838867,1993-11-26
2.8465476036071777,1993-11-29
2.769266366958618,1993-11-30
2.795027256011963,1993-12-01
2.782146453857422,1993-12-02
2.782146453857422,1993-12-03
2.7467777729034424,1993-12-06
2.7729358673095703,1993-12-07
2.799098491668701,1993-12-08
2.799098491668701,1993-12-09
2.812178134918213,1993-12-10
2.799098491668701,1993-12-13
2.7860171794891357,1993-12-14
2.7860171794891357,1993-12-15
2.799098491668701,1993-12-16
2.8514175415039062,1993-12-17
2.8514175415039062,1993-12-20
2.8383374214172363,1993-12-21
2.8514175415039062,1993-12-22
2.8514175415039062,1993-12-23
2.8383374214172363,1993-12-27
2.8644967079162598,1993-12-28
2.8514175415039062,1993-12-29
2.825256824493408,1993-12-30
2.825256824493408,1993-12-31
2.812178134918213,1994-01-03
2.825256824493408,1994-01-04
2.799098491668701,1994-01-05
2.759856939315796,1994-01-06
2.7729358673095703,1994-01-07
2.7860171794891357,1994-01-10
2.759856939315796,1994-01-11
2.7467777729034424,1994-01-12
2.7206194400787354,1994-01-13
2.7467777729034424,1994-01-14
2.7206194400787354,1994-01-17
2.6944580078125,1994-01-18
2.6682989597320557,1994-01-19
2.6682989597320557,1994-01-20
2.6682989597320557,1994-01-21
2.6290574073791504,1994-01-24
2.6159799098968506,1994-01-25
2.6944580078125,1994-01-26
2.6944580078125,1994-01-27
2.681379556655884,1994-01-28
2.6421382427215576,1994-01-31
2.6290574073791504,1994-02-01
2.6682989597320557,1994-02-02
2.6290574073791504,1994-02-03
2.550579309463501,1994-02-04
2.563659906387329,1994-02-07
2.5898196697235107,1994-02-08
2.5898196697235107,1994-02-09
2.550579309463501,1994-02-10
2.563659906387329,1994-02-11
2.5244202613830566,1994-02-14
2.5113401412963867,1994-02-15
2.5244202613830566,1994-02-16
2.485180377960205,1994-02-17
2.459019899368286,1994-02-18
2.5113401412963867,1994-02-22
2.5113401412963867,1994-02-23
2.485180377960205,1994-02-24
2.5244202613830566,1994-02-25
2.5244202613830566,1994-02-28
2.4982612133026123,1994-03-01
2.5113401412963867,1994-03-02
2.550579309463501,1994-03-03
2.5151281356811523,1994-03-04
2.5417444705963135,1994-03-07
2.528435707092285,1994-03-08
2.5018200874328613,1994-03-09
2.528435707092285,1994-03-10
2.5018200874328613,1994-03-11
2.475205183029175,1994-03-14
2.5018200874328613,1994-03-15
2.528435707092285,1994-03-16
2.528435707092285,1994-03-17
2.5018200874328613,1994-03-18
2.475205183029175,1994-03-21
2.5018200874328613,1994-03-22
2.5018200874328613,1994-03-23
2.4885127544403076,1994-03-24
2.5151281356811523,1994-03-25
2.528435707092285,1994-03-28
2.5151281356811523,1994-03-29
2.4618992805480957,1994-03-30
2.4485902786254883,1994-03-31
2.4618992805480957,1994-04-04
2.5018200874328613,1994-04-05
2.5018200874328613,1994-04-06
2.5018200874328613,1994-04-07
2.5018200874328613,1994-04-08
2.4885127544403076,1994-04-11
2.4885127544403076,1994-04-12
2.4885127544403076,1994-04-13
2.475205183029175,1994-04-14
2.4885127544403076,1994-04-15
2.4885127544403076,1994-04-18
2.5151281356811523,1994-04-19
2.5816667079925537,1994-04-20
2.634896755218506,1994-04-21
2.6482059955596924,1994-04-22
2.634896755218506,1994-04-25
2.634896755218506,1994-04-26
2.6082818508148193,1994-04-28
2.621588945388794,1994-04-29
2.6082818508148193,1994-05-02
2.5816667079925537,1994-05-03
2.5816667079925537,1994-05-04
2.5683584213256836,1994-05-05
2.4885127544403076,1994-05-06
2.4485902786254883,1994-05-09
2.421975612640381,1994-05-10
2.382052421569824,1994-05-11
2.368746042251587,1994-05-12
2.368746042251587,1994-05-13
2.395359516143799,1994-05-16
2.382052421569824,1994-05-17
2.4352831840515137,1994-05-18
2.4352831840515137,1994-05-19
2.395359516143799,1994-05-20
2.395359516143799,1994-05-23
2.395359516143799,1994-05-24
2.368746042251587,1994-05-25
2.4086692333221436,1994-05-26
2.395359516143799,1994-05-27
2.3554391860961914,1994-05-31
2.342130422592163,1994-06-01
2.342130422592163,1994-06-02
2.328822612762451,1994-06-03
2.333488941192627,1994-06-06
2.333488941192627,1994-06-07
2.3063557147979736,1994-06-08
2.2792232036590576,1994-06-09
2.2927896976470947,1994-06-10
2.3063557147979736,1994-06-13
2.2927896976470947,1994-06-14
2.265655517578125,1994-06-15
2.2520883083343506,1994-06-16
2.224954843521118,1994-06-17
2.197821855545044,1994-06-20
2.1842548847198486,1994-06-21
2.197821855545044,1994-06-22
2.1706879138946533,1994-06-23
2.1706879138946533,1994-06-24
2.143554449081421,1994-06-27
2.157120943069458,1994-06-28
2.143554449081421,1994-06-29
2.1299867630004883,1994-06-30
2.143554449081421,1994-07-01
2.143554449081421,1994-07-05
2.1299867630004883,1994-07-06
2.1706879138946533,1994-07-07
2.197821855545044,1994-07-08
2.1706879138946533,1994-07-11
2.1706879138946533,1994-07-12
2.1706879138946533,1994-07-13
2.224954843521118,1994-07-14
2.2113888263702393,1994-07-15
2.224954843521118,1994-07-18
2.2113888263702393,1994-07-19
2.2113888263702393,1994-07-20
2.2113888263702393,1994-07-21
2.238522529602051,1994-07-22
2.2113888263702393,1994-07-25
2.2113888263702393,1994-07-26
2.2113888263702393,1994-07-27
2.2113888263702393,1994-07-28
2.224954843521118,1994-07-29
2.3199222087860107,1994-08-01
2.3470571041107178,1994-08-02
2.3741893768310547,1994-08-03
2.3741893768310547,1994-08-04
2.333488941192627,1994-08-05
2.2927896976470947,1994-08-08
2.2927896976470947,1994-08-09
2.2927896976470947,1994-08-10
2.265655517578125,1994-08-11
2.238522529602051,1994-08-12
2.224954843521118,1994-08-15
2.265655517578125,1994-08-16
2.265655517578125,1994-08-17
2.2520883083343506,1994-08-18
2.224954843521118,1994-08-19
2.238522529602051,1994-08-22
2.2520883083343506,1994-08-23
2.2792232036590576,1994-08-24
2.2520883083343506,1994-08-25
2.265655517578125,1994-08-26
2.2792232036590576,1994-08-29
2.2927896976470947,1994-08-30
2.2927896976470947,1994-08-31
2.2792232036590576,1994-09-01
2.2424569129943848,1994-09-02
2.200930118560791,1994-09-06
2.200930118560791,1994-09-07
2.228614568710327,1994-09-08
2.1870875358581543,1994-09-09
2.173245429992676,1994-09-12
2.173245429992676,1994-09-13
2.15940260887146,1994-09-14
2.1870875358581543,1994-09-15
2.173245429992676,1994-09-16
2.15940260887146,1994-09-19
2.15940260887146,1994-09-20
2.145559549331665,1994-09-21
2.145559549331665,1994-09-22
2.15940260887146,1994-09-23
2.15940260887146,1994-09-26
2.15940260887146,1994-09-27
2.173245429992676,1994-09-28
2.200930118560791,1994-09-29
2.214772939682007,1994-09-30
2.214772939682007,1994-10-03
2.1870875358581543,1994-10-04
2.173245429992676,1994-10-05
2.173245429992676,1994-10-06
2.200930118560791,1994-10-07
2.1870875358581543,1994-10-10
2.214772939682007,1994-10-11
2.214772939682007,1994-10-12
2.1870875358581543,1994-10-13
2.200930118560791,1994-10-14
2.214772939682007,1994-10-17
2.200930118560791,1994-10-18
2.173245429992676,1994-10-19
2.1870875358581543,1994-10-20
2.200930118560791,1994-10-21
2.15940260887146,1994-10-24
2.145559549331665,1994-10-25
2.1178762912750244,1994-10-26
2.145559549331665,1994-10-27
2.173245429992676,1994-10-28
2.15940260887146,1994-10-31
2.15940260887146,1994-11-01
2.173245429992676,1994-11-02
2.173245429992676,1994-11-03
2.15940260887146,1994-11-04
2.1870875358581543,1994-11-07
2.173245429992676,1994-11-08
2.1317176818847656,1994-11-09
2.1178762912750244,1994-11-10
2.1317176818847656,1994-11-11
2.1317176818847656,1994-11-14
2.104034423828125,1994-11-15
2.0763494968414307,1994-11-16
2.104034423828125,1994-11-17
2.104034423828125,1994-11-18
2.1178762912750244,1994-11-21
2.1317176818847656,1994-11-22
2.200930118560791,1994-11-23
2.283984661102295,1994-11-25
2.228614568710327,1994-11-28
2.228614568710327,1994-11-29
2.214772939682007,1994-11-30
2.173245429992676,1994-12-01
2.200930118560791,1994-12-02
2.1775147914886475,1994-12-05
2.1916537284851074,1994-12-06
2.1916537284851074,1994-12-07
2.1775147914886475,1994-12-08
2.2199349403381348,1994-12-09
2.2199349403381348,1994-12-12
2.234072208404541,1994-12-13
2.248213052749634,1994-12-14
2.234072208404541,1994-12-15
2.234072208404541,1994-12-16
2.2199349403381348,1994-12-19
2.234072208404541,1994-12-20
2.1916537284851074,1994-12-21
2.2199349403381348,1994-12-22
2.1916537284851074,1994-12-23
2.1492362022399902,1994-12-27
2.1775147914886475,1994-12-28
2.1633758544921875,1994-12-29
2.1492362022399902,1994-12-30
2.205793857574463,1995-01-03
2.2199349403381348,1995-01-04
2.234072208404541,1995-01-05
2.2199349403381348,1995-01-06
2.234072208404541,1995-01-09
2.234072208404541,1995-01-10
2.234072208404541,1995-01-11
2.234072208404541,1995-01-12
2.234072208404541,1995-01-13
2.2906320095062256,1995-01-16
2.3047728538513184,1995-01-17
2.2764933109283447,1995-01-18
2.2623536586761475,1995-01-19
2.2764933109283447,1995-01-20
2.2764933109283447,1995-01-23
2.3047728538513184,1995-01-24
2.2906320095062256,1995-01-25
2.2623536586761475,1995-01-26
2.2764933109283447,1995-01-27
2.3047728538513184,1995-01-30
2.3189122676849365,1995-01-31
2.3613321781158447,1995-02-01
2.3471922874450684,1995-02-02
2.3471922874450684,1995-02-03
2.3330514430999756,1995-02-06
2.3330514430999756,1995-02-07
2.3330514430999756,1995-02-08
2.3189122676849365,1995-02-09
2.2906320095062256,1995-02-10
2.3047728538513184,1995-02-13
2.3047728538513184,1995-02-14
2.3189122676849365,1995-02-15
2.3047728538513184,1995-02-16
2.3047728538513184,1995-02-17
2.3330514430999756,1995-02-21
2.3189122676849365,1995-02-22
2.3330514430999756,1995-02-23
2.3189122676849365,1995-02-24
2.3330514430999756,1995-02-27
2.3471922874450684,1995-02-28
2.3330514430999756,1995-03-01
2.3189122676849365,1995-03-02
2.3189122676849365,1995-03-03
2.266141653060913,1995-03-06
2.2805747985839844,1995-03-07
2.2950096130371094,1995-03-08
2.3094427585601807,1995-03-09
2.2950096130371094,1995-03-10
2.2950096130371094,1995-03-13
2.2950096130371094,1995-03-14
2.2805747985839844,1995-03-15
2.2805747985839844,1995-03-16
2.266141653060913,1995-03-17
2.251706838607788,1995-03-20
2.251706838607788,1995-03-21
2.251706838607788,1995-03-22
2.251706838607788,1995-03-23
2.251706838607788,1995-03-24
2.251706838607788,1995-03-27
2.237272262573242,1995-03-28
2.237272262573242,1995-03-29
2.266141653060913,1995-03-30
2.266141653060913,1995-03-31
2.237272262573242,1995-04-03
2.251706838607788,1995-04-04
2.266141653060913,1995-04-05
2.2805747985839844,1995-04-06
2.2950096130371094,1995-04-07
2.2805747985839844,1995-04-10
2.2805747985839844,1995-04-11
2.266141653060913,1995-04-12
2.237272262573242,1995-04-13
2.193971872329712,1995-04-17
2.165102958679199,1995-04-18
2.136235237121582,1995-04-19
2.136235237121582,1995-04-20
2.1218016147613525,1995-04-21
2.1218016147613525,1995-04-24
2.136235237121582,1995-04-25
2.150670051574707,1995-04-26
2.136235237121582,1995-04-27
2.1218016147613525,1995-04-28
2.0929338932037354,1995-05-01
2.107367753982544,1995-05-02
2.107367753982544,1995-05-03
2.0929338932037354,1995-05-04
2.107367753982544,1995-05-05
2.107367753982544,1995-05-08
2.0929338932037354,1995-05-09
2.0929338932037354,1995-05-10
2.0784990787506104,1995-05-11
2.0929338932037354,1995-05-12
2.107367753982544,1995-05-15
2.107367753982544,1995-05-16
2.107367753982544,1995-05-17
2.0929338932037354,1995-05-18
2.107367753982544,1995-05-19
2.0929338932037354,1995-05-22
2.107367753982544,1995-05-23
2.1218016147613525,1995-05-24
2.179537534713745,1995-05-25
2.193971872329712,1995-05-26
2.2084059715270996,1995-05-30
2.222839117050171,1995-05-31
2.237272262573242,1995-06-01
2.266141653060913,1995-06-02
2.2805747985839844,1995-06-05
2.2414088249206543,1995-06-06
2.182424545288086,1995-06-07
2.1971724033355713,1995-06-08
2.182424545288086,1995-06-09
2.182424545288086,1995-06-12
2.1971724033355713,1995-06-13
2.2119176387786865,1995-06-14
2.2119176387786865,1995-06-15
2.2119176387786865,1995-06-16
2.2414088249206543,1995-06-19
2.2266643047332764,1995-06-20
2.2561564445495605,1995-06-21
2.2856476306915283,1995-06-22
2.2561564445495605,1995-06-23
2.2414088249206543,1995-06-26
2.2561564445495605,1995-06-27
2.2709012031555176,1995-06-28
2.2856476306915283,1995-06-29
2.3003933429718018,1995-06-30
2.3003933429718018,1995-07-03
2.2856476306915283,1995-07-05
2.3003933429718018,1995-07-06
2.2709012031555176,1995-07-07
2.2856476306915283,1995-07-10
2.2856476306915283,1995-07-11
2.2856476306915283,1995-07-12
2.2856476306915283,1995-07-13
2.2856476306915283,1995-07-14
2.2856476306915283,1995-07-17
2.2856476306915283,1995-07-18
2.2709012031555176,1995-07-19
2.2561564445495605,1995-07-20
2.2709012031555176,1995-07-21
2.3003933429718018,1995-07-24
2.3003933429718018,1995-07-25
2.315141439437866,1995-07-26
2.315141439437866,1995-07-27
2.3003933429718018,1995-07-28
2.2709012031555176,1995-07-31
2.2266643047332764,1995-08-01
2.2414088249206543,1995-08-02
2.2266643047332764,1995-08-03
2.2119176387786865,1995-08-04
2.2119176387786865,1995-08-07
2.2414088249206543,1995-08-08
2.2414088249206543,1995-08-09
2.2414088249206543,1995-08-10
2.2266643047332764,1995-08-11
2.536332368850708,1995-08-14
2.506840467453003,1995-08-15
2.5510776042938232,1995-08-16
2.536332368850708,1995-08-17
2.5658233165740967,1995-08-18
2.5510776042938232,1995-08-21
2.5510776042938232,1995-08-22
2.580570697784424,1995-08-23
2.5953166484832764,1995-08-24
2.6100635528564453,1995-08-25
2.580570697784424,1995-08-28
2.580570697784424,1995-08-29
2.5658233165740967,1995-08-30
2.580570697784424,1995-08-31
2.6100635528564453,1995-09-01
2.5953166484832764,1995-09-05
2.615518569946289,1995-09-06
2.600486993789673,1995-09-07
2.630551815032959,1995-09-08
2.630551815032959,1995-09-11
2.630551815032959,1995-09-12
2.645583391189575,1995-09-13
2.6606154441833496,1995-09-14
2.645583391189575,1995-09-15
2.645583391189575,1995-09-18
2.6606154441833496,1995-09-19
2.675645112991333,1995-09-20
2.645583391189575,1995-09-21
2.645583391189575,1995-09-22
2.70570969581604,1995-09-25
2.7508058547973633,1995-09-26
2.780867338180542,1995-09-27
2.780867338180542,1995-09-28
2.8109323978424072,1995-09-29
2.795900583267212,1995-10-02
2.8109323978424072,1995-10-03
2.8109323978424072,1995-10-04
2.795900583267212,1995-10-05
2.795900583267212,1995-10-06
2.795900583267212,1995-10-09
2.8109323978424072,1995-10-10
2.8560266494750977,1995-10-11
2.8560266494750977,1995-10-12
2.8409957885742188,1995-10-13
2.795900583267212,1995-10-16
2.8259644508361816,1995-10-17
2.8109323978424072,1995-10-18
2.795900583267212,1995-10-19
2.8259644508361816,1995-10-20
2.8409957885742188,1995-10-23
2.8109323978424072,1995-10-24
2.765836238861084,1995-10-25
2.765836238861084,1995-10-26
2.7207415103912354,1995-10-27
2.7357726097106934,1995-10-30
2.70570969581604,1995-10-31
2.690678596496582,1995-11-01
2.7357726097106934,1995-11-02
2.765836238861084,1995-11-03
2.765836238861084,1995-11-06
2.7508058547973633,1995-11-07
2.795900583267212,1995-11-08
2.780867338180542,1995-11-09
2.765836238861084,1995-11-10
2.795900583267212,1995-11-13
2.8109323978424072,1995-11-14
2.8259644508361816,1995-11-15
2.8409957885742188,1995-11-16
2.8259644508361816,1995-11-17
2.8109323978424072,1995-11-20
2.8109323978424072,1995-11-21
2.8109323978424072,1995-11-22
3.111564874649048,1995-11-24
3.0063440799713135,1995-11-27
2.9762799739837646,1995-11-28
2.9913127422332764,1995-11-29
2.9913127422332764,1995-11-30
2.9913127422332764,1995-12-01
2.9913127422332764,1995-12-04
3.0063440799713135,1995-12-05
3.057466506958008,1995-12-06
3.0268893241882324,1995-12-07
3.0268893241882324,1995-12-08
3.011603355407715,1995-12-11
2.9963159561157227,1995-12-12
3.011603355407715,1995-12-13
3.0268893241882324,1995-12-14
3.072754144668579,1995-12-15
3.0268893241882324,1995-12-18
3.072754144668579,1995-12-19
3.057466506958008,1995-12-20
3.057466506958008,1995-12-21
3.04217791557312,1995-12-22
3.057466506958008,1995-12-26
3.057466506958008,1995-12-27
3.057466506958008,1995-12-28
3.057466506958008,1995-12-29
3.057466506958008,1996-01-02
3.057466506958008,1996-01-03
3.072754144668579,1996-01-04
3.1033272743225098,1996-01-05
3.0880396366119385,1996-01-08
3.072754144668579,1996-01-09
3.072754144668579,1996-01-10
3.1033272743225098,1996-01-11
3.057466506958008,1996-01-12
3.057466506958008,1996-01-15
3.133901596069336,1996-01-16
3.133901596069336,1996-01-17
3.1033272743225098,1996-01-18
3.118614673614502,1996-01-19
