FITB,Date
1.9247385263442993,1990-01-17
1.903965950012207,1990-01-18
1.8970438241958618,1990-01-19
1.8693487644195557,1990-01-22
1.8831967115402222,1990-01-23
1.8693487644195557,1990-01-24
1.8416556119918823,1990-01-25
1.8278084993362427,1990-01-26
1.7724202871322632,1990-01-29
1.7724202871322632,1990-01-30
1.7724202871322632,1990-01-31
1.7724202871322632,1990-02-01
1.7447260618209839,1990-02-02
1.7585734128952026,1990-02-05
1.7724202871322632,1990-02-06
1.7170319557189941,1990-02-07
1.7447260618209839,1990-02-08
1.7447260618209839,1990-02-09
1.703185796737671,1990-02-12
1.703185796737671,1990-02-13
1.7170319557189941,1990-02-14
1.7447260618209839,1990-02-15
1.7724202871322632,1990-02-16
1.7447260618209839,1990-02-20
1.7170319557189941,1990-02-21
1.7308791875839233,1990-02-22
1.7585734128952026,1990-02-23
1.703185796737671,1990-02-26
1.7239553928375244,1990-02-27
1.7308791875839233,1990-02-28
1.7585734128952026,1990-03-01
1.7862662076950073,1990-03-02
1.7724202871322632,1990-03-05
1.7862662076950073,1990-03-06
1.8139609098434448,1990-03-07
1.8278084993362427,1990-03-08
1.8416556119918823,1990-03-09
1.8555022478103638,1990-03-12
1.8831967115402222,1990-03-13
1.8693487644195557,1990-03-14
1.8555022478103638,1990-03-15
1.8831967115402222,1990-03-16
1.8970438241958618,1990-03-19
1.8970438241958618,1990-03-20
1.9108903408050537,1990-03-21
1.8831967115402222,1990-03-22
1.9108903408050537,1990-03-23
1.9242767095565796,1990-03-26
1.9242767095565796,1990-03-27
1.9242767095565796,1990-03-28
1.9382210969924927,1990-03-29
1.8963888883590698,1990-03-30
1.8963888883590698,1990-04-02
1.8685004711151123,1990-04-03
1.84758460521698,1990-04-04
1.8057526350021362,1990-04-05
1.7918084859848022,1990-04-06
1.8266682624816895,1990-04-09
1.8545565605163574,1990-04-10
1.8406124114990234,1990-04-11
1.8615295886993408,1990-04-12
1.8685004711151123,1990-04-16
1.8824440240859985,1990-04-17
1.8406124114990234,1990-04-18
1.8545565605163574,1990-04-19
1.8406124114990234,1990-04-20
1.7987792491912842,1990-04-23
1.8266682624816895,1990-04-24
1.8266682624816895,1990-04-25
1.784836769104004,1990-04-26
1.7987792491912842,1990-04-27
1.756948471069336,1990-04-30
1.7708920240402222,1990-05-01
1.784836769104004,1990-05-02
1.756948471069336,1990-05-03
1.756948471069336,1990-05-04
1.756948471069336,1990-05-07
1.784836769104004,1990-05-08
1.7499768733978271,1990-05-09
1.7639200687408447,1990-05-10
1.7987792491912842,1990-05-11
1.7987792491912842,1990-05-14
1.8127249479293823,1990-05-15
1.8266682624816895,1990-05-16
1.8127249479293823,1990-05-17
1.8127249479293823,1990-05-18
1.8127249479293823,1990-05-21
1.7987792491912842,1990-05-22
1.784836769104004,1990-05-23
1.7708920240402222,1990-05-24
1.784836769104004,1990-05-25
1.756948471069336,1990-05-29
1.756948471069336,1990-05-30
1.756948471069336,1990-05-31
1.784836769104004,1990-06-01
1.784836769104004,1990-06-04
1.8266682624816895,1990-06-05
1.8266682624816895,1990-06-06
1.8196966648101807,1990-06-07
1.8057526350021362,1990-06-08
1.7499768733978271,1990-06-11
1.7778651714324951,1990-06-12
1.7708920240402222,1990-06-13
1.7708920240402222,1990-06-14
1.7430044412612915,1990-06-15
1.729060411453247,1990-06-18
1.7151169776916504,1990-06-19
1.7430044412612915,1990-06-20
1.756948471069336,1990-06-21
1.7708920240402222,1990-06-22
1.798430323600769,1990-06-25
1.7843807935714722,1990-06-26
1.8265317678451538,1990-06-27
1.7843807935714722,1990-06-28
1.7843807935714722,1990-06-29
1.798430323600769,1990-07-02
1.7422300577163696,1990-07-03
1.7000787258148193,1990-07-05
1.7211546897888184,1990-07-06
1.7141283750534058,1990-07-09
1.7141283750534058,1990-07-10
1.7281795740127563,1990-07-11
1.7422300577163696,1990-07-12
1.7281795740127563,1990-07-13
1.7703295946121216,1990-07-16
1.8616567850112915,1990-07-17
1.9108331203460693,1990-07-18
1.896781086921692,1990-07-19
1.8757078647613525,1990-07-20
1.8265317678451538,1990-07-23
1.8405811786651611,1990-07-24
1.8265317678451538,1990-07-25
1.8265317678451538,1990-07-26
1.7562804222106934,1990-07-27
1.7703295946121216,1990-07-30
1.7703295946121216,1990-07-31
1.7422300577163696,1990-08-01
1.7141283750534058,1990-08-02
1.6649534702301025,1990-08-03
1.6790035963058472,1990-08-06
1.657928705215454,1990-08-07
1.657928705215454,1990-08-08
1.657928705215454,1990-08-09
1.6157777309417725,1990-08-10
1.6157777309417725,1990-08-13
1.6438783407211304,1990-08-14
1.629828691482544,1990-08-15
1.6157777309417725,1990-08-16
1.6157777309417725,1990-08-17
1.6438783407211304,1990-08-20
1.5947034358978271,1990-08-21
1.5806524753570557,1990-08-22
1.5455275774002075,1990-08-23
1.5174267292022705,1990-08-24
1.5595767498016357,1990-08-27
1.5455275774002075,1990-08-28
1.5736263990402222,1990-08-29
1.6017274856567383,1990-08-30
1.5736263990402222,1990-08-31
1.58767831325531,1990-09-04
1.629828691482544,1990-09-05
1.5806524753570557,1990-09-06
1.5736263990402222,1990-09-07
1.58767831325531,1990-09-10
1.5806524753570557,1990-09-11
1.5595767498016357,1990-09-12
1.5736263990402222,1990-09-13
1.496350646018982,1990-09-14
1.5033762454986572,1990-09-17
1.4893254041671753,1990-09-18
1.5174267292022705,1990-09-19
1.4612258672714233,1990-09-20
1.4612258672714233,1990-09-21
1.334581971168518,1990-09-24
1.4126694202423096,1990-09-25
1.3629779815673828,1990-09-26
1.3771758079528809,1990-09-27
1.4339661598205566,1990-09-28
1.476559042930603,1990-10-01
1.5191518068313599,1990-10-02
1.4978560209274292,1990-10-03
1.4907563924789429,1990-10-04
1.4623616933822632,1990-10-05
1.4623616933822632,1990-10-08
1.405570149421692,1990-10-09
1.4197680950164795,1990-10-10
1.348779559135437,1990-10-11
1.405570149421692,1990-10-12
1.4481641054153442,1990-10-15
1.476559042930603,1990-10-16
1.504953384399414,1990-10-17
1.5191518068313599,1990-10-18
1.5901398658752441,1990-10-19
1.6327332258224487,1990-10-22
1.6043381690979004,1990-10-23
1.5901398658752441,1990-10-24
1.5688440799713135,1990-10-25
1.5759427547454834,1990-10-26
1.5475462675094604,1990-10-29
1.5333495140075684,1990-10-30
1.5901398658752441,1990-10-31
1.5901398658752441,1990-11-01
1.6185357570648193,1990-11-02
1.6327332258224487,1990-11-05
1.7037216424942017,1990-11-06
1.6185357570648193,1990-11-07
1.6327332258224487,1990-11-08
1.7037216424942017,1990-11-09
1.7250181436538696,1990-11-12
1.7179195880889893,1990-11-13
1.7179195880889893,1990-11-14
1.7179195880889893,1990-11-15
1.6611288785934448,1990-11-16
1.6753267049789429,1990-11-19
1.6327332258224487,1990-11-20
1.6185357570648193,1990-11-21
1.6469310522079468,1990-11-23
1.6043381690979004,1990-11-26
1.6256349086761475,1990-11-27
1.6611288785934448,1990-11-28
1.6895235776901245,1990-11-29
1.7037216424942017,1990-11-30
1.7037216424942017,1990-12-03
1.7108211517333984,1990-12-04
1.7534137964248657,1990-12-05
1.7605128288269043,1990-12-06
1.732116460800171,1990-12-07
1.7605128288269043,1990-12-10
1.7463152408599854,1990-12-11
1.7889072895050049,1990-12-12
1.8031059503555298,1990-12-13
1.7747104167938232,1990-12-14
1.7534137964248657,1990-12-17
1.7534137964248657,1990-12-18
1.7889072895050049,1990-12-19
1.8598967790603638,1990-12-20
1.888291358947754,1990-12-21
1.9037511348724365,1990-12-24
1.8608092069625854,1990-12-26
1.9037511348724365,1990-12-27
1.9180638790130615,1990-12-28
1.889435887336731,1990-12-31
1.8751235008239746,1991-01-02
1.8464949131011963,1991-01-03
1.8464949131011963,1991-01-04
1.7749263048171997,1991-01-07
1.7319833040237427,1991-01-08
1.7606122493743896,1991-01-09
1.7749263048171997,1991-01-10
1.7749263048171997,1991-01-11
1.7319833040237427,1991-01-14
1.7248260974884033,1991-01-15
1.7606122493743896,1991-01-16
1.8751235008239746,1991-01-17
1.889435887336731,1991-01-18
1.8464949131011963,1991-01-21
1.8321806192398071,1991-01-22
1.8178670406341553,1991-01-23
1.8751235008239746,1991-01-24
1.8822803497314453,1991-01-25
1.8321806192398071,1991-01-28
1.8608092069625854,1991-01-29
1.9037511348724365,1991-01-30
1.9180638790130615,1991-01-31
2.003948450088501,1991-02-01
2.147088050842285,1991-02-04
2.147088050842285,1991-02-05
2.1327741146087646,1991-02-06
2.1184585094451904,1991-02-07
2.1327741146087646,1991-02-08
2.1113035678863525,1991-02-11
2.147088050842285,1991-02-12
2.1327741146087646,1991-02-13
2.147088050842285,1991-02-14
2.190028429031372,1991-02-15
2.218656063079834,1991-02-19
2.1757147312164307,1991-02-20
2.197185754776001,1991-02-21
2.204343557357788,1991-02-22
2.2472853660583496,1991-02-25
2.190028429031372,1991-02-26
2.204343557357788,1991-02-27
2.2472853660583496,1991-02-28
2.2759127616882324,1991-03-01
2.2759127616882324,1991-03-04
2.2902276515960693,1991-03-05
2.2759127616882324,1991-03-06
2.2759127616882324,1991-03-07
2.2759127616882324,1991-03-08
2.2902276515960693,1991-03-11
2.26159930229187,1991-03-12
2.2329695224761963,1991-03-13
2.2472853660583496,1991-03-14
2.26159930229187,1991-03-15
2.26159930229187,1991-03-18
2.2759127616882324,1991-03-19
2.26875638961792,1991-03-20
2.2902276515960693,1991-03-21
2.2625572681427,1991-03-22
2.312997341156006,1991-03-25
2.363435983657837,1991-03-26
2.4210808277130127,1991-03-27
2.363435983657837,1991-03-28
2.3490238189697266,1991-04-01
2.377847671508789,1991-04-02
2.392258882522583,1991-04-03
2.4066684246063232,1991-04-04
2.392258882522583,1991-04-05
2.3490238189697266,1991-04-08
2.377847671508789,1991-04-09
2.363435983657837,1991-04-10
2.377847671508789,1991-04-11
2.4066684246063232,1991-04-12
2.377847671508789,1991-04-15
2.4354915618896484,1991-04-16
2.471520185470581,1991-04-17
2.507547616958618,1991-04-18
2.507547616958618,1991-04-19
2.4787251949310303,1991-04-22
2.493135690689087,1991-04-23
2.521958589553833,1991-04-24
2.4787251949310303,1991-04-25
2.493135690689087,1991-04-26
2.493135690689087,1991-04-29
2.5940146446228027,1991-04-30
2.7237167358398438,1991-05-01
2.6804826259613037,1991-05-02
2.6804826259613037,1991-05-03
2.7093050479888916,1991-05-06
2.7381269931793213,1991-05-07
2.774155855178833,1991-05-08
2.8245928287506104,1991-05-09
2.7669496536254883,1991-05-10
2.7813594341278076,1991-05-13
2.6804826259613037,1991-05-14
2.6228370666503906,1991-05-15
2.6228370666503906,1991-05-16
2.651660442352295,1991-05-17
2.7381269931793213,1991-05-20
2.7813594341278076,1991-05-21
2.8534159660339355,1991-05-22
2.8534159660339355,1991-05-23
2.882239580154419,1991-05-24
2.8534159660339355,1991-05-28
2.8534159660339355,1991-05-29
2.8245928287506104,1991-05-30
2.8390049934387207,1991-05-31
2.8534159660339355,1991-06-03
2.8534159660339355,1991-06-04
2.983116626739502,1991-06-05
2.9759109020233154,1991-06-06
3.040761709213257,1991-06-07
3.0119388103485107,1991-06-10
2.9975287914276123,1991-06-11
3.0263514518737793,1991-06-12
3.033557891845703,1991-06-13
3.040761709213257,1991-06-14
3.0263514518737793,1991-06-17
2.9975287914276123,1991-06-18
2.9254722595214844,1991-06-19
2.9542956352233887,1991-06-20
2.9254722595214844,1991-06-21
2.9138758182525635,1991-06-24
2.841391086578369,1991-06-25
2.870384454727173,1991-06-26
2.7978997230529785,1991-06-27
2.9138758182525635,1991-06-28
2.9283716678619385,1991-07-01
2.8993775844573975,1991-07-02
2.841391086578369,1991-07-03
2.8268940448760986,1991-07-05
2.8268940448760986,1991-07-08
2.9138758182525635,1991-07-09
2.942869186401367,1991-07-10
2.9646122455596924,1991-07-11
2.957364797592163,1991-07-12
3.022601366043091,1991-07-15
3.000854730606079,1991-07-16
2.9501147270202637,1991-07-17
2.9863593578338623,1991-07-18
3.0081052780151367,1991-07-19
2.9863593578338623,1991-07-22
2.9718613624572754,1991-07-23
2.942869186401367,1991-07-24
2.9718613624572754,1991-07-25
2.9863593578338623,1991-07-26
2.9718613624572754,1991-07-29
2.9501147270202637,1991-07-30
2.957364797592163,1991-07-31
2.942869186401367,1991-08-01
2.9718613624572754,1991-08-02
2.957364797592163,1991-08-05
3.000854730606079,1991-08-06
3.116830587387085,1991-08-07
3.116830587387085,1991-08-08
3.1893153190612793,1991-08-09
3.290792465209961,1991-08-12
3.3632776737213135,1991-08-13
3.2618021965026855,1991-08-14
3.211060047149658,1991-08-15
3.174818992614746,1991-08-16
3.1313278675079346,1991-08-19
3.196563720703125,1991-08-20
3.377774238586426,1991-08-21
3.472005605697632,1991-08-22
3.479252338409424,1991-08-23
3.472005605697632,1991-08-26
3.472005605697632,1991-08-27
3.4937503337860107,1991-08-28
3.5082476139068604,1991-08-29
3.479252338409424,1991-08-30
3.4067697525024414,1991-09-03
3.377774238586426,1991-09-04
3.283545732498169,1991-09-05
3.2618021965026855,1991-09-06
3.232806444168091,1991-09-09
3.116830587387085,1991-09-10
3.2038118839263916,1991-09-11
3.232806444168091,1991-09-12
3.1893153190612793,1991-09-13
3.174818992614746,1991-09-16
3.1458230018615723,1991-09-17
3.1530725955963135,1991-09-18
3.232806444168091,1991-09-19
3.218310594558716,1991-09-20
3.232806444168091,1991-09-23
3.2065696716308594,1991-09-24
3.2065696716308594,1991-09-25
3.2357213497161865,1991-09-26
3.2502963542938232,1991-09-27
3.294022798538208,1991-09-30
3.3231735229492188,1991-10-01
3.3523213863372803,1991-10-02
3.425199270248413,1991-10-03
3.4397759437561035,1991-10-04
3.425199270248413,1991-10-07
3.468926191329956,1991-10-08
3.512652635574341,1991-10-09
3.4980757236480713,1991-10-10
3.4543521404266357,1991-10-11
3.4980757236480713,1991-10-14
3.4980757236480713,1991-10-15
3.4980757236480713,1991-10-16
3.483501672744751,1991-10-17
3.483501672744751,1991-10-18
3.483501672744751,1991-10-21
3.483501672744751,1991-10-22
3.468926191329956,1991-10-23
3.425199270248413,1991-10-24
3.468926191329956,1991-10-25
3.527225971221924,1991-10-28
3.6292524337768555,1991-10-29
3.7021312713623047,1991-10-30
3.7021312713623047,1991-10-31
3.6875569820404053,1991-11-01
3.6584043502807617,1991-11-04
3.7021312713623047,1991-11-05
3.7021312713623047,1991-11-06
3.7021312713623047,1991-11-07
3.6875569820404053,1991-11-08
3.7021312713623047,1991-11-11
3.7021312713623047,1991-11-12
3.672981023788452,1991-11-13
3.6438307762145996,1991-11-14
3.541802406311035,1991-11-15
3.6584043502807617,1991-11-18
3.556377410888672,1991-11-19
3.6001036167144775,1991-11-20
3.6001036167144775,1991-11-21
3.570953130722046,1991-11-22
3.541802406311035,1991-11-25
3.541802406311035,1991-11-26
3.527225971221924,1991-11-27
3.4980757236480713,1991-11-29
3.4980757236480713,1991-12-02
3.570953130722046,1991-12-03
3.6001036167144775,1991-12-04
3.570953130722046,1991-12-05
3.578242540359497,1991-12-06
3.578242540359497,1991-12-09
3.570953130722046,1991-12-10
3.6292524337768555,1991-12-11
3.6001036167144775,1991-12-12
3.6584043502807617,1991-12-13
3.6438307762145996,1991-12-16
3.636542797088623,1991-12-17
3.6292524337768555,1991-12-18
3.716705799102783,1991-12-19
3.7312848567962646,1991-12-20
3.833307981491089,1991-12-23
3.8581995964050293,1991-12-24
3.924091339111328,1991-12-26
3.938732147216797,1991-12-27
3.9680161476135254,1991-12-30
3.9826598167419434,1991-12-31
3.9826598167419434,1992-01-02
3.9972996711730957,1992-01-03
3.9826598167419434,1992-01-06
3.9972996711730957,1992-01-07
3.9972996711730957,1992-01-08
3.9972996711730957,1992-01-09
3.938732147216797,1992-01-10
3.9533753395080566,1992-01-13
3.9533753395080566,1992-01-14
3.9972996711730957,1992-01-15
3.9533753395080566,1992-01-16
3.9094479084014893,1992-01-17
3.836239814758301,1992-01-20
3.7776682376861572,1992-01-21
3.8069541454315186,1992-01-22
3.828916549682617,1992-01-23
3.821596145629883,1992-01-24
3.916766881942749,1992-01-27
3.924091339111328,1992-01-28
3.924091339111328,1992-01-29
3.865523338317871,1992-01-30
3.924091339111328,1992-01-31
3.924091339111328,1992-02-03
3.8948071002960205,1992-02-04
4.0119452476501465,1992-02-05
3.9972996711730957,1992-02-06
3.9533753395080566,1992-02-07
4.026585102081299,1992-02-10
4.099796295166016,1992-02-11
4.187647819519043,1992-02-12
4.173007011413574,1992-02-13
4.187647819519043,1992-02-14
4.2022929191589355,1992-02-18
4.216932773590088,1992-02-19
4.304788112640381,1992-02-20
4.4219231605529785,1992-02-21
4.319427013397217,1992-02-24
4.2755022048950195,1992-02-25
4.290144443511963,1992-02-26
4.246216297149658,1992-02-27
4.2022929191589355,1992-02-28
4.260859489440918,1992-03-02
4.1290788650512695,1992-03-03
4.070511341094971,1992-03-04
4.041228771209717,1992-03-05
4.026585102081299,1992-03-06
3.9972996711730957,1992-03-09
4.0119452476501465,1992-03-10
3.9826598167419434,1992-03-11
3.9680161476135254,1992-03-12
4.0119452476501465,1992-03-13
4.026585102081299,1992-03-16
4.077833652496338,1992-03-17
4.070511341094971,1992-03-18
4.114435195922852,1992-03-19
4.121757984161377,1992-03-20
4.143722057342529,1992-03-23
4.070511341094971,1992-03-24
4.0605082511901855,1992-03-25
4.104644298553467,1992-03-26
4.0605082511901855,1992-03-27
4.119354724884033,1992-03-30
4.119354724884033,1992-03-31
4.134066104888916,1992-04-01
4.104644298553467,1992-04-02
4.119354724884033,1992-04-03
4.112000942230225,1992-04-06
4.0605082511901855,1992-04-07
4.104644298553467,1992-04-08
4.119354724884033,1992-04-09
4.134066104888916,1992-04-10
4.134066104888916,1992-04-13
4.134066104888916,1992-04-14
4.104644298553467,1992-04-15
4.126713275909424,1992-04-16
3.906029462814331,1992-04-20
3.8839640617370605,1992-04-21
3.8618969917297363,1992-04-22
3.795692205429077,1992-04-23
3.7074215412139893,1992-04-24
3.5419118404388428,1992-04-27
3.619149684906006,1992-04-28
3.6853549480438232,1992-04-29
3.773625135421753,1992-04-30
3.8177614212036133,1992-05-01
3.8839640617370605,1992-05-04
3.8839640617370605,1992-05-05
3.8177614212036133,1992-05-06
3.8618969917297363,1992-05-07
3.8618969917297363,1992-05-08
3.839827537536621,1992-05-11
3.773625135421753,1992-05-12
3.7294867038726807,1992-05-13
3.6853549480438232,1992-05-14
3.7074215412139893,1992-05-15
3.773625135421753,1992-05-18
3.7294867038726807,1992-05-19
3.751555919647217,1992-05-20
3.7074215412139893,1992-05-21
3.751555919647217,1992-05-22
3.740522861480713,1992-05-26
3.7074215412139893,1992-05-27
3.7074215412139893,1992-05-28
3.751555919647217,1992-05-29
3.7074215412139893,1992-06-01
3.795692205429077,1992-06-02
3.839827537536621,1992-06-03
3.795692205429077,1992-06-04
3.839827537536621,1992-06-05
3.839827537536621,1992-06-08
3.7846591472625732,1992-06-09
3.773625135421753,1992-06-10
3.7074215412139893,1992-06-11
3.7074215412139893,1992-06-12
3.6853549480438232,1992-06-15
3.6412155628204346,1992-06-16
3.619149684906006,1992-06-17
3.6632838249206543,1992-06-18
3.6853549480438232,1992-06-19
3.7074215412139893,1992-06-22
3.751555919647217,1992-06-23
3.7710773944854736,1992-06-24
3.737804651260376,1992-06-25
3.726712465286255,1992-06-26
3.704530954360962,1992-06-29
3.881991386413574,1992-06-30
3.948540210723877,1992-07-01
3.859807014465332,1992-07-02
3.8154420852661133,1992-07-06
3.859807014465332,1992-07-07
3.8154420852661133,1992-07-08
3.793261766433716,1992-07-09
3.8043525218963623,1992-07-10
3.8376264572143555,1992-07-13
3.859807014465332,1992-07-14
3.7710773944854736,1992-07-15
3.7488930225372314,1992-07-16
3.6379811763763428,1992-07-17
3.615797519683838,1992-07-20
3.6379811763763428,1992-07-21
3.793261766433716,1992-07-22
3.8930819034576416,1992-07-23
3.8487162590026855,1992-07-24
3.992903470993042,1992-07-27
4.126001834869385,1992-07-28
4.381105899810791,1992-07-29
4.2923736572265625,1992-07-30
4.25909948348999,1992-07-31
4.192548751831055,1992-08-03
4.325649261474609,1992-08-04
4.325649261474609,1992-08-05
4.2701897621154785,1992-08-06
4.25909948348999,1992-08-07
4.347830295562744,1992-08-10
4.370014190673828,1992-08-11
4.514200687408447,1992-08-12
4.569657802581787,1992-08-13
4.68057107925415,1992-08-14
4.625114440917969,1992-08-17
4.5252909660339355,1992-08-18
4.547478675842285,1992-08-19
4.68057107925415,1992-08-20
4.625114440917969,1992-08-21
4.492016315460205,1992-08-24
4.3921942710876465,1992-08-25
4.503109931945801,1992-08-26
4.602933406829834,1992-08-27
4.591842174530029,1992-08-28
4.547478675842285,1992-08-31
4.569657802581787,1992-09-01
4.614022731781006,1992-09-02
4.569657802581787,1992-09-03
4.614022731781006,1992-09-04
4.458744525909424,1992-09-08
4.447650909423828,1992-09-09
4.480926990509033,1992-09-10
4.458744525909424,1992-09-11
4.569657802581787,1992-09-14
4.547478675842285,1992-09-15
4.569657802581787,1992-09-16
4.614022731781006,1992-09-17
4.591842174530029,1992-09-18
4.614022731781006,1992-09-21
4.503109931945801,1992-09-22
4.458744525909424,1992-09-23
4.500631809234619,1992-09-24
4.47835111618042,1992-09-25
4.500631809234619,1992-09-28
4.4337921142578125,1992-09-29
4.500631809234619,1992-09-30
4.500631809234619,1992-10-01
4.4337921142578125,1992-10-02
4.36694860458374,1992-10-05
4.411508083343506,1992-10-06
4.344670295715332,1992-10-07
4.25554895401001,1992-10-08
4.210986614227295,1992-10-09
4.27782678604126,1992-10-12
4.25554895401001,1992-10-13
4.166426181793213,1992-10-14
4.322388648986816,1992-10-15
4.333527565002441,1992-10-16
4.4337921142578125,1992-10-19
4.411508083343506,1992-10-20
4.456070423126221,1992-10-21
4.567473411560059,1992-10-22
4.500631809234619,1992-10-23
4.52291202545166,1992-10-26
4.456070423126221,1992-10-27
4.545190811157227,1992-10-28
4.52291202545166,1992-10-29
4.567473411560059,1992-10-30
4.612032413482666,1992-11-02
4.656592845916748,1992-11-03
4.612032413482666,1992-11-04
4.634312152862549,1992-11-05
4.634312152862549,1992-11-06
4.656592845916748,1992-11-09
4.623175621032715,1992-11-10
4.656592845916748,1992-11-11
4.545190811157227,1992-11-12
4.556331634521484,1992-11-13
4.47835111618042,1992-11-16
4.500631809234619,1992-11-17
4.567473411560059,1992-11-18
4.545190811157227,1992-11-19
4.53405237197876,1992-11-20
4.500631809234619,1992-11-23
4.52291202545166,1992-11-24
4.500631809234619,1992-11-25
4.500631809234619,1992-11-27
4.52291202545166,1992-11-30
4.545190811157227,1992-12-01
4.500631809234619,1992-12-02
4.545190811157227,1992-12-03
4.545190811157227,1992-12-04
4.567473411560059,1992-12-07
4.589752197265625,1992-12-08
4.52291202545166,1992-12-09
4.567473411560059,1992-12-10
4.545190811157227,1992-12-11
4.511769771575928,1992-12-14
4.545190811157227,1992-12-15
4.500631809234619,1992-12-16
4.567473411560059,1992-12-17
4.567473411560059,1992-12-18
4.589752197265625,1992-12-21
4.589752197265625,1992-12-22
4.52291202545166,1992-12-23
4.52201509475708,1992-12-24
4.577981472015381,1992-12-28
4.633946895599365,1992-12-29
4.790650367736816,1992-12-30
4.835424423217773,1992-12-31
4.779458999633789,1993-01-04
4.7682671546936035,1993-01-05
4.723490238189697,1993-01-06
4.656332492828369,1993-01-07
4.6787190437316895,1993-01-08
4.6787190437316895,1993-01-11
4.6787190437316895,1993-01-12
4.6787190437316895,1993-01-13
4.6787190437316895,1993-01-14
4.633946895599365,1993-01-15
4.6115617752075195,1993-01-18
4.6787190437316895,1993-01-19
4.6115617752075195,1993-01-20
4.5667877197265625,1993-01-21
4.5667877197265625,1993-01-22
4.6115617752075195,1993-01-25
4.6115617752075195,1993-01-26
4.5667877197265625,1993-01-27
4.5667877197265625,1993-01-28
4.544402599334717,1993-01-29
4.544402599334717,1993-02-01
4.544402599334717,1993-02-02
4.633946895599365,1993-02-03
4.6787190437316895,1993-02-04
4.633946895599365,1993-02-05
4.656332492828369,1993-02-08
4.656332492828369,1993-02-09
4.5667877197265625,1993-02-10
4.589175701141357,1993-02-11
4.6115617752075195,1993-02-12
4.499629974365234,1993-02-16
4.499629974365234,1993-02-17
4.466049671173096,1993-02-18
4.544402599334717,1993-02-19
4.499629974365234,1993-02-22
4.589175701141357,1993-02-23
4.633946895599365,1993-02-24
4.723490238189697,1993-02-25
4.701107978820801,1993-02-26
4.7682671546936035,1993-03-01
4.745877742767334,1993-03-02
4.7682671546936035,1993-03-03
4.7682671546936035,1993-03-04
4.745877742767334,1993-03-05
4.801843166351318,1993-03-08
4.790650367736816,1993-03-09
4.857807636260986,1993-03-10
4.857807636260986,1993-03-11
4.801843166351318,1993-03-12
4.835424423217773,1993-03-15
4.779458999633789,1993-03-16
4.790650367736816,1993-03-17
4.857807636260986,1993-03-18
4.924969673156738,1993-03-19
4.936158657073975,1993-03-22
4.902580261230469,1993-03-23
4.902580261230469,1993-03-24
4.92416524887085,1993-03-25
4.92416524887085,1993-03-26
4.9016852378845215,1993-03-29
4.92416524887085,1993-03-30
4.92416524887085,1993-03-31
4.969134330749512,1993-04-01
4.969134330749512,1993-04-02
5.036591053009033,1993-04-05
5.047834396362305,1993-04-06
5.126529216766357,1993-04-07
5.126529216766357,1993-04-08
5.171500205993652,1993-04-12
5.171500205993652,1993-04-13
5.261438369750977,1993-04-14
5.238950729370117,1993-04-15
5.1377716064453125,1993-04-16
5.126529216766357,1993-04-19
5.036591053009033,1993-04-20
5.0815606117248535,1993-04-21
5.059076309204102,1993-04-22
5.104043960571289,1993-04-23
4.856716156005859,1993-04-26
4.946651935577393,1993-04-27
4.92416524887085,1993-04-28
4.946651935577393,1993-04-29
4.969134330749512,1993-04-30
4.957891941070557,1993-05-03
4.99161958694458,1993-05-04
4.969134330749512,1993-05-05
4.9129228591918945,1993-05-06
4.879195690155029,1993-05-07
4.879195690155029,1993-05-10
4.879195690155029,1993-05-11
4.834227561950684,1993-05-12
4.744287490844727,1993-05-13
4.73304557800293,1993-05-14
4.744287490844727,1993-05-17
4.676833152770996,1993-05-18
4.688076019287109,1993-05-19
4.789260387420654,1993-05-20
4.789260387420654,1993-05-21
4.789260387420654,1993-05-24
4.811742305755615,1993-05-25
4.946651935577393,1993-05-26
4.879195690155029,1993-05-27
4.789260387420654,1993-05-28
4.744287490844727,1993-06-01
4.789260387420654,1993-06-02
4.789260387420654,1993-06-03
4.676833152770996,1993-06-04
4.519440650939941,1993-06-07
4.541925430297852,1993-06-08
4.6993207931518555,1993-06-09
4.676833152770996,1993-06-10
4.822985649108887,1993-06-11
4.834227561950684,1993-06-14
4.811742305755615,1993-06-15
4.834227561950684,1993-06-16
4.766775131225586,1993-06-17
4.744287490844727,1993-06-18
4.6993207931518555,1993-06-21
4.789260387420654,1993-06-22
4.811742305755615,1993-06-23
4.878601551055908,1993-06-24
4.878601551055908,1993-06-25
4.901182174682617,1993-06-28
4.856010437011719,1993-06-29
4.810842514038086,1993-06-30
4.833425045013428,1993-07-01
4.8221330642700195,1993-07-02
4.76566743850708,1993-07-06
4.788254737854004,1993-07-07
4.73178768157959,1993-07-08
4.788254737854004,1993-07-09
4.8221330642700195,1993-07-12
4.901182174682617,1993-07-13
4.901182174682617,1993-07-14
4.923774242401123,1993-07-15
4.856010437011719,1993-07-16
4.810842514038086,1993-07-19
4.810842514038086,1993-07-20
4.76566743850708,1993-07-21
4.76566743850708,1993-07-22
4.76566743850708,1993-07-23
4.76566743850708,1993-07-26
4.788254737854004,1993-07-27
4.810842514038086,1993-07-28
4.788254737854004,1993-07-29
4.810842514038086,1993-07-30
4.810842514038086,1993-08-02
4.810842514038086,1993-08-03
4.810842514038086,1993-08-04
4.76566743850708,1993-08-05
4.743082046508789,1993-08-06
4.810842514038086,1993-08-09
4.788254737854004,1993-08-10
