NDSN,Date
2.7946248054504395,1990-08-27
2.735164165496826,1990-08-28
2.735164165496826,1990-08-29
2.7648942470550537,1990-08-30
2.834263563156128,1990-08-31
2.7549843788146973,1990-09-04
2.7549843788146973,1990-09-05
2.834263563156128,1990-09-06
2.7946248054504395,1990-09-07
2.834263563156128,1990-09-10
2.834263563156128,1990-09-11
2.834263563156128,1990-09-12
2.834263563156128,1990-09-13
2.814443826675415,1990-09-14
2.834263563156128,1990-09-17
2.834263563156128,1990-09-18
2.814443826675415,1990-09-19
2.814443826675415,1990-09-20
2.814443826675415,1990-09-21
2.814443826675415,1990-09-24
2.814443826675415,1990-09-25
2.9333646297454834,1990-09-26
2.9333646297454834,1990-09-27
2.9333646297454834,1990-09-28
2.9333646297454834,1990-10-01
2.9333646297454834,1990-10-02
2.9333646297454834,1990-10-03
2.973004102706909,1990-10-04
2.973004102706909,1990-10-05
2.87390398979187,1990-10-08
2.87390398979187,1990-10-09
2.973004102706909,1990-10-10
3.012644052505493,1990-10-11
2.893723487854004,1990-10-12
2.95318341255188,1990-10-15
3.0522847175598145,1990-10-16
3.0522847175598145,1990-10-17
2.893723487854004,1990-10-18
2.893723487854004,1990-10-19
3.1315653324127197,1990-10-22
2.973004102706909,1990-10-23
3.1315653324127197,1990-10-24
2.973004102706909,1990-10-25
3.1315653324127197,1990-10-26
3.2504849433898926,1990-10-29
3.1910245418548584,1990-10-30
3.111743688583374,1990-10-31
3.0919225215911865,1990-11-01
3.1513843536376953,1990-11-02
3.2504849433898926,1990-11-05
3.230666160583496,1990-11-06
3.230666160583496,1990-11-07
3.17120361328125,1990-11-08
3.1315653324127197,1990-11-09
3.181114673614502,1990-11-12
3.1315653324127197,1990-11-13
3.1910245418548584,1990-11-14
3.1315653324127197,1990-11-15
3.2504849433898926,1990-11-16
3.1910245418548584,1990-11-19
3.2703042030334473,1990-11-20
3.2504849433898926,1990-11-21
3.2703042030334473,1990-11-23
3.2504849433898926,1990-11-26
3.2504849433898926,1990-11-27
3.4090442657470703,1990-11-28
3.4883246421813965,1990-11-29
3.4090442657470703,1990-11-30
3.624100685119629,1990-12-03
3.6639254093170166,1990-12-04
3.7037508487701416,1990-12-05
3.8232288360595703,1990-12-06
3.6639254093170166,1990-12-07
3.7037508487701416,1990-12-10
3.7037508487701416,1990-12-11
3.7834041118621826,1990-12-12
3.743577718734741,1990-12-13
3.7037508487701416,1990-12-14
3.733621597290039,1990-12-17
3.624100685119629,1990-12-18
3.76349139213562,1990-12-19
3.644014358520508,1990-12-20
3.6639254093170166,1990-12-21
3.6639254093170166,1990-12-24
3.6639254093170166,1990-12-26
3.7037508487701416,1990-12-27
3.7834041118621826,1990-12-28
3.7834041118621826,1990-12-31
3.6639254093170166,1991-01-02
3.624100685119629,1991-01-03
3.544452667236328,1991-01-04
3.544452667236328,1991-01-07
3.544452667236328,1991-01-08
3.544452667236328,1991-01-09
3.544452667236328,1991-01-10
3.624100685119629,1991-01-11
3.584275245666504,1991-01-14
3.5643649101257324,1991-01-15
3.584275245666504,1991-01-16
3.723665952682495,1991-01-17
3.6041910648345947,1991-01-18
3.6041910648345947,1991-01-21
3.743577718734741,1991-01-22
3.743577718734741,1991-01-23
3.6041910648345947,1991-01-24
3.6639254093170166,1991-01-25
3.584275245666504,1991-01-28
3.584275245666504,1991-01-29
3.584275245666504,1991-01-30
3.7037508487701416,1991-01-31
3.7037508487701416,1991-02-01
3.8431386947631836,1991-02-04
3.8431386947631836,1991-02-05
3.8630521297454834,1991-02-06
3.7834041118621826,1991-02-07
3.8829665184020996,1991-02-08
3.902881145477295,1991-02-11
3.902881145477295,1991-02-12
3.8630521297454834,1991-02-13
4.022353172302246,1991-02-14
4.022353172302246,1991-02-15
3.902881145477295,1991-02-19
3.8630521297454834,1991-02-20
3.9825291633605957,1991-02-21
3.9825291633605957,1991-02-22
4.038507461547852,1991-02-25
3.9185545444488525,1991-02-26
4.058503150939941,1991-02-27
3.978532075881958,1991-02-28
4.0185160636901855,1991-03-01
3.978532075881958,1991-03-04
3.978532075881958,1991-03-05
3.978532075881958,1991-03-06
4.098486423492432,1991-03-07
3.9985241889953613,1991-03-08
3.988525152206421,1991-03-11
4.058503150939941,1991-03-12
3.9585375785827637,1991-03-13
4.0185160636901855,1991-03-14
3.9385452270507812,1991-03-15
3.8385825157165527,1991-03-18
3.8385825157165527,1991-03-19
3.858574867248535,1991-03-20
3.878566265106201,1991-03-21
3.878566265106201,1991-03-22
3.7586116790771484,1991-03-25
3.7586116790771484,1991-03-26
3.8385825157165527,1991-03-27
3.8385825157165527,1991-03-28
3.8385825157165527,1991-04-01
3.888563871383667,1991-04-02
3.9185545444488525,1991-04-03
3.8385825157165527,1991-04-04
3.9185545444488525,1991-04-05
3.9185545444488525,1991-04-08
3.9185545444488525,1991-04-09
3.9185545444488525,1991-04-10
3.8385825157165527,1991-04-11
3.8385825157165527,1991-04-12
3.8985610008239746,1991-04-15
3.8985610008239746,1991-04-16
3.9585375785827637,1991-04-17
3.9985241889953613,1991-04-18
3.8385825157165527,1991-04-19
3.8385825157165527,1991-04-22
3.8385825157165527,1991-04-23
3.8385825157165527,1991-04-24
3.8385825157165527,1991-04-25
3.9585375785827637,1991-04-26
3.908557176589966,1991-04-29
3.9585375785827637,1991-04-30
3.9185545444488525,1991-05-01
3.8385825157165527,1991-05-02
3.9185545444488525,1991-05-03
3.9585375785827637,1991-05-06
3.9385452270507812,1991-05-07
3.9385452270507812,1991-05-08
3.8385825157165527,1991-05-09
3.9585375785827637,1991-05-10
3.9185545444488525,1991-05-13
3.8385825157165527,1991-05-14
3.8385825157165527,1991-05-15
3.8385825157165527,1991-05-16
3.9185545444488525,1991-05-17
3.9385452270507812,1991-05-20
3.9385452270507812,1991-05-21
3.9985241889953613,1991-05-22
4.078493118286133,1991-05-23
4.014267444610596,1991-05-24
4.094549655914307,1991-05-28
3.97412371635437,1991-05-29
3.97412371635437,1991-05-30
3.97412371635437,1991-05-31
4.034335136413574,1991-06-03
4.014267444610596,1991-06-04
4.014267444610596,1991-06-05
4.014267444610596,1991-06-06
4.074478626251221,1991-06-07
4.134695529937744,1991-06-10
4.054409027099609,1991-06-11
4.214978218078613,1991-06-12
4.114620685577393,1991-06-13
4.054409027099609,1991-06-14
4.134695529937744,1991-06-17
4.214978218078613,1991-06-18
4.1547651290893555,1991-06-19
4.174836158752441,1991-06-20
4.235049724578857,1991-06-21
4.305299282073975,1991-06-24
4.375551223754883,1991-06-25
4.375551223754883,1991-06-26
4.255122661590576,1991-06-27
4.235049724578857,1991-06-28
4.335407257080078,1991-07-01
4.295264720916748,1991-07-02
4.235049724578857,1991-07-03
4.235049724578857,1991-07-05
4.255122661590576,1991-07-08
4.295264720916748,1991-07-09
4.255122661590576,1991-07-10
4.235049724578857,1991-07-11
4.335407257080078,1991-07-12
4.255122661590576,1991-07-15
4.235049724578857,1991-07-16
4.235049724578857,1991-07-17
4.235049724578857,1991-07-18
4.2751946449279785,1991-07-19
4.2751946449279785,1991-07-22
4.2751946449279785,1991-07-23
4.255122661590576,1991-07-24
4.214978218078613,1991-07-25
4.134695529937744,1991-07-26
4.174836158752441,1991-07-29
4.174836158752441,1991-07-30
4.255122661590576,1991-07-31
4.1547651290893555,1991-08-01
4.134695529937744,1991-08-02
4.174836158752441,1991-08-05
4.255122661590576,1991-08-06
4.295264720916748,1991-08-07
4.295264720916748,1991-08-08
4.255122661590576,1991-08-09
4.255122661590576,1991-08-12
4.174836158752441,1991-08-13
4.255122661590576,1991-08-14
4.174836158752441,1991-08-15
4.2751946449279785,1991-08-16
4.094549655914307,1991-08-19
4.174836158752441,1991-08-20
4.335407257080078,1991-08-21
4.375551223754883,1991-08-22
4.375551223754883,1991-08-23
4.415690898895264,1991-08-26
4.475906848907471,1991-08-27
4.4718780517578125,1991-08-28
4.512165546417236,1991-08-29
4.7538886070251465,1991-08-30
4.633027076721191,1991-09-03
4.633027076721191,1991-09-04
4.81431770324707,1991-09-05
4.834463596343994,1991-09-06
4.834463596343994,1991-09-09
4.915035724639893,1991-09-10
4.894893169403076,1991-09-11
5.035897731781006,1991-09-12
4.955323696136475,1991-09-13
5.076185703277588,1991-09-16
4.955323696136475,1991-09-17
4.955323696136475,1991-09-18
5.015752792358398,1991-09-19
5.076185703277588,1991-09-20
5.076185703277588,1991-09-23
5.277620792388916,1991-09-24
5.317905902862549,1991-09-25
5.317905902862549,1991-09-26
5.277620792388916,1991-09-27
5.35819673538208,1991-09-30
5.519345760345459,1991-10-01
5.680495262145996,1991-10-02
5.640204906463623,1991-10-03
5.640204906463623,1991-10-04
5.640204906463623,1991-10-07
5.640204906463623,1991-10-08
5.599918365478516,1991-10-09
5.640204906463623,1991-10-10
5.700634956359863,1991-10-11
5.801358699798584,1991-10-14
6.083364963531494,1991-10-15
6.204226016998291,1991-10-16
6.2848005294799805,1991-10-17
6.2848005294799805,1991-10-18
6.123652458190918,1991-10-21
6.486239433288574,1991-10-22
6.64738655090332,1991-10-23
6.325087070465088,1991-10-24
6.2848005294799805,1991-10-25
6.244513034820557,1991-10-28
6.204226016998291,1991-10-29
6.687675476074219,1991-10-30
6.848823547363281,1991-10-31
6.848823547363281,1991-11-01
6.687675476074219,1991-11-04
6.687675476074219,1991-11-05
6.929397106170654,1991-11-06
6.76824951171875,1991-11-07
6.76824951171875,1991-11-08
6.808537483215332,1991-11-11
6.76824951171875,1991-11-12
6.929397106170654,1991-11-13
6.76824951171875,1991-11-14
6.083364963531494,1991-11-15
6.063220500946045,1991-11-18
6.123652458190918,1991-11-19
5.9625043869018555,1991-11-20
6.2848005294799805,1991-11-21
6.3653740882873535,1991-11-22
6.4056620597839355,1991-11-25
6.445948123931885,1991-11-26
6.625317573547363,1991-11-27
6.382930278778076,1991-11-29
6.4637227058410645,1991-12-02
6.382930278778076,1991-12-03
6.4637227058410645,1991-12-04
6.382930278778076,1991-12-05
6.625317573547363,1991-12-06
6.746510028839111,1991-12-09
6.6657209396362305,1991-12-10
6.6657209396362305,1991-12-11
6.625317573547363,1991-12-12
6.4637227058410645,1991-12-13
6.544522762298584,1991-12-16
6.625317573547363,1991-12-17
6.504124164581299,1991-12-18
6.4233245849609375,1991-12-19
6.544522762298584,1991-12-20
6.5647196769714355,1991-12-23
6.504124164581299,1991-12-24
6.504124164581299,1991-12-26
6.827310085296631,1991-12-27
7.110095024108887,1991-12-30
7.433279991149902,1991-12-31
7.51408052444458,1992-01-02
7.433279991149902,1992-01-03
7.756471633911133,1992-01-06
7.67567253112793,1992-01-07
7.67567253112793,1992-01-08
7.67567253112793,1992-01-09
7.473684310913086,1992-01-10
7.352483749389648,1992-01-13
7.271690368652344,1992-01-14
7.271690368652344,1992-01-15
7.271690368652344,1992-01-16
7.51408052444458,1992-01-17
7.51408052444458,1992-01-20
7.594878196716309,1992-01-21
7.716072082519531,1992-01-22
7.756471633911133,1992-01-23
7.756471633911133,1992-01-24
7.716072082519531,1992-01-27
7.67567253112793,1992-01-28
7.473684310913086,1992-01-29
7.51408052444458,1992-01-30
7.433279991149902,1992-01-31
7.594878196716309,1992-02-03
7.67567253112793,1992-02-04
7.877664089202881,1992-02-05
7.918063640594482,1992-02-06
7.67567253112793,1992-02-07
7.918063640594482,1992-02-10
8.079656600952148,1992-02-11
8.322043418884277,1992-02-12
8.402844429016113,1992-02-13
8.402844429016113,1992-02-14
8.443243026733398,1992-02-18
8.241249084472656,1992-02-19
8.241249084472656,1992-02-20
8.402844429016113,1992-02-21
8.241249084472656,1992-02-24
8.079656600952148,1992-02-25
7.817068576812744,1992-02-26
7.796867847442627,1992-02-27
7.756471633911133,1992-02-28
7.774287223815918,1992-03-02
7.855267524719238,1992-03-03
7.774287223815918,1992-03-04
7.693300247192383,1992-03-05
7.612326145172119,1992-03-06
7.288390159606934,1992-03-09
7.4098639488220215,1992-03-10
7.288390159606934,1992-03-11
7.57183313369751,1992-03-12
7.470601558685303,1992-03-13
7.612326145172119,1992-03-16
7.612326145172119,1992-03-17
7.4098639488220215,1992-03-18
7.53134298324585,1992-03-19
7.673061370849609,1992-03-20
7.612326145172119,1992-03-23
7.774287223815918,1992-03-24
7.774287223815918,1992-03-25
7.814775466918945,1992-03-26
7.814775466918945,1992-03-27
7.895756721496582,1992-03-30
8.098214149475098,1992-03-31
8.017230033874512,1992-04-01
7.936253070831299,1992-04-02
8.098214149475098,1992-04-03
7.774287223815918,1992-04-06
7.612326145172119,1992-04-07
7.612326145172119,1992-04-08
7.693300247192383,1992-04-09
7.693300247192383,1992-04-10
8.017230033874512,1992-04-13
8.138704299926758,1992-04-14
8.219687461853027,1992-04-15
8.017230033874512,1992-04-16
8.219687461853027,1992-04-20
8.219687461853027,1992-04-21
8.138704299926758,1992-04-22
8.300670623779297,1992-04-23
8.05772590637207,1992-04-24
8.260183334350586,1992-04-27
8.05772590637207,1992-04-28
8.05772590637207,1992-04-29
8.260183334350586,1992-04-30
8.15895938873291,1992-05-01
8.098214149475098,1992-05-04
8.219687461853027,1992-05-05
8.199441909790039,1992-05-06
8.138704299926758,1992-05-07
8.037474632263184,1992-05-08
8.179193496704102,1992-05-11
8.098214149475098,1992-05-12
8.098214149475098,1992-05-13
8.179193496704102,1992-05-14
8.017230033874512,1992-05-15
8.239933013916016,1992-05-18
8.260183334350586,1992-05-19
8.260183334350586,1992-05-20
8.017230033874512,1992-05-21
8.017230033874512,1992-05-22
8.017230033874512,1992-05-26
8.098214149475098,1992-05-27
8.199441909790039,1992-05-28
8.341161727905273,1992-05-29
8.683643341064453,1992-06-01
9.251728057861328,1992-06-02
9.150282859802246,1992-06-03
9.17056655883789,1992-06-04
9.008258819580078,1992-06-05
8.80537223815918,1992-06-08
8.683643341064453,1992-06-09
8.622769355773926,1992-06-10
8.724213600158691,1992-06-11
8.561904907226562,1992-06-12
8.521326065063477,1992-06-15
8.683643341064453,1992-06-16
8.521326065063477,1992-06-17
8.318440437316895,1992-06-18
8.298151016235352,1992-06-19
8.135841369628906,1992-06-22
8.115551948547363,1992-06-23
7.9532389640808105,1992-06-24
7.9532389640808105,1992-06-25
7.790927410125732,1992-06-26
7.811213970184326,1992-06-29
7.912658214569092,1992-06-30
7.790927410125732,1992-07-01
7.993817329406738,1992-07-02
7.750349998474121,1992-07-06
7.831505298614502,1992-07-07
7.912658214569092,1992-07-08
7.892370223999023,1992-07-09
7.790927410125732,1992-07-10
7.9532389640808105,1992-07-13
8.074976921081543,1992-07-14
8.196704864501953,1992-07-15
8.602484703063965,1992-07-16
8.683643341064453,1992-07-17
8.440171241760254,1992-07-20
8.277857780456543,1992-07-21
8.115551948547363,1992-07-22
8.115551948547363,1992-07-23
8.196704864501953,1992-07-24
8.074976921081543,1992-07-27
8.196704864501953,1992-07-28
8.359016418457031,1992-07-29
8.156122207641602,1992-07-30
8.277857780456543,1992-07-31
8.034390449523926,1992-08-03
8.277857780456543,1992-08-04
8.277857780456543,1992-08-05
8.277857780456543,1992-08-06
8.115551948547363,1992-08-07
8.135841369628906,1992-08-10
8.23728084564209,1992-08-11
8.23728084564209,1992-08-12
8.318440437316895,1992-08-13
8.23728084564209,1992-08-14
8.277857780456543,1992-08-17
8.277857780456543,1992-08-18
8.115551948547363,1992-08-19
8.115551948547363,1992-08-20
7.9532389640808105,1992-08-21
7.669188976287842,1992-08-24
7.547462463378906,1992-08-25
7.62861442565918,1992-08-26
7.567750453948975,1992-08-27
7.46630859375,1992-08-28
7.6469035148620605,1992-08-31
7.809602737426758,1992-09-01
7.72825288772583,1992-09-02
7.850273609161377,1992-09-03
7.850273609161377,1992-09-04
7.6469035148620605,1992-09-08
7.6469035148620605,1992-09-09
7.890949249267578,1992-09-10
7.809602737426758,1992-09-11
7.809602737426758,1992-09-14
7.890949249267578,1992-09-15
7.911291599273682,1992-09-16
7.850273609161377,1992-09-17
7.911291599273682,1992-09-18
8.012972831726074,1992-09-21
7.768926620483398,1992-09-22
7.809602737426758,1992-09-23
7.911291599273682,1992-09-24
7.8299360275268555,1992-09-25
7.809602737426758,1992-09-28
7.87061882019043,1992-09-29
8.053650856018066,1992-09-30
7.809602737426758,1992-10-01
7.890949249267578,1992-10-02
7.565549373626709,1992-10-05
7.524877548217773,1992-10-06
7.606229782104492,1992-10-07
7.606229782104492,1992-10-08
7.565549373626709,1992-10-09
7.321505069732666,1992-10-12
7.565549373626709,1992-10-13
7.1588006019592285,1992-10-14
7.1588006019592285,1992-10-15
7.1588006019592285,1992-10-16
7.321505069732666,1992-10-19
7.1588006019592285,1992-10-20
7.321505069732666,1992-10-21
7.11812686920166,1992-10-22
7.199477672576904,1992-10-23
7.280826568603516,1992-10-26
7.362177848815918,1992-10-27
7.524877548217773,1992-10-28
7.484200477600098,1992-10-29
7.6469035148620605,1992-10-30
7.6469035148620605,1992-11-02
7.6469035148620605,1992-11-03
7.748588562011719,1992-11-04
7.768926620483398,1992-11-05
7.809602737426758,1992-11-06
7.809602737426758,1992-11-09
7.850273609161377,1992-11-10
7.850273609161377,1992-11-11
7.6875762939453125,1992-11-12
7.809602737426758,1992-11-13
7.6875762939453125,1992-11-16
7.6469035148620605,1992-11-17
7.72825288772583,1992-11-18
7.484200477600098,1992-11-19
7.402849197387695,1992-11-20
7.2401509284973145,1992-11-23
7.2597246170043945,1992-11-24
7.70836067199707,1992-11-25
7.749151229858398,1992-11-27
7.626793384552002,1992-11-30
7.830718994140625,1992-12-01
7.687972545623779,1992-12-02
7.830718994140625,1992-12-03
8.238571166992188,1992-12-04
8.156997680664062,1992-12-07
8.401710510253906,1992-12-08
7.749151229858398,1992-12-09
7.626793384552002,1992-12-10
7.749151229858398,1992-12-11
7.749151229858398,1992-12-14
7.749151229858398,1992-12-15
7.70836067199707,1992-12-16
7.749151229858398,1992-12-17
7.830718994140625,1992-12-18
7.912283420562744,1992-12-21
7.749151229858398,1992-12-22
7.749151229858398,1992-12-23
7.912283420562744,1992-12-24
7.667581081390381,1992-12-28
7.667581081390381,1992-12-29
7.667581081390381,1992-12-30
7.749151229858398,1992-12-31
7.728756904602051,1993-01-04
7.830718994140625,1993-01-05
7.830718994140625,1993-01-06
7.830718994140625,1993-01-07
7.830718994140625,1993-01-08
7.667581081390381,1993-01-11
7.545228481292725,1993-01-12
7.504434585571289,1993-01-13
7.667581081390381,1993-01-14
7.667581081390381,1993-01-15
7.463650226593018,1993-01-18
7.463650226593018,1993-01-19
7.463650226593018,1993-01-20
7.545228481292725,1993-01-21
7.422868251800537,1993-01-22
7.422868251800537,1993-01-25
7.586006164550781,1993-01-26
7.667581081390381,1993-01-27
7.504434585571289,1993-01-28
7.667581081390381,1993-01-29
7.667581081390381,1993-02-01
7.422868251800537,1993-02-02
7.402473449707031,1993-02-03
7.382081508636475,1993-02-04
7.3413004875183105,1993-02-05
7.3413004875183105,1993-02-08
7.3413004875183105,1993-02-09
7.3413004875183105,1993-02-10
7.2597246170043945,1993-02-11
7.3413004875183105,1993-02-12
7.2597246170043945,1993-02-16
6.811095237731934,1993-02-17
6.647955894470215,1993-02-18
6.607168674468994,1993-02-19
6.444028377532959,1993-02-22
6.607168674468994,1993-02-23
6.668346405029297,1993-02-24
6.851878643035889,1993-02-25
6.607168674468994,1993-02-26
6.831332206726074,1993-03-01
6.790431499481201,1993-03-02
6.994960784912109,1993-03-03
6.831332206726074,1993-03-04
7.117679595947266,1993-03-05
6.994960784912109,1993-03-08
7.117679595947266,1993-03-09
7.117679595947266,1993-03-10
6.872239112854004,1993-03-11
6.954054355621338,1993-03-12
6.954054355621338,1993-03-15
6.872239112854004,1993-03-16
6.872239112854004,1993-03-17
6.954054355621338,1993-03-18
6.954054355621338,1993-03-19
6.708615779876709,1993-03-22
6.872239112854004,1993-03-23
6.708615779876709,1993-03-24
6.851789474487305,1993-03-25
6.708615779876709,1993-03-26
6.769974708557129,1993-03-29
6.626805305480957,1993-03-30
6.872239112854004,1993-03-31
6.544989585876465,1993-04-01
6.504082679748535,1993-04-02
6.34045934677124,1993-04-05
6.34045934677124,1993-04-06
6.381366729736328,1993-04-07
6.381366729736328,1993-04-08
6.299552917480469,1993-04-12
6.4631829261779785,1993-04-13
6.626805305480957,1993-04-14
6.626805305480957,1993-04-15
6.4631829261779785,1993-04-16
6.381366729736328,1993-04-19
6.381366729736328,1993-04-20
6.626805305480957,1993-04-21
6.381366729736328,1993-04-22
6.544989585876465,1993-04-23
6.381366729736328,1993-04-26
6.4631829261779785,1993-04-27
6.422270774841309,1993-04-28
6.422270774841309,1993-04-29
6.544989585876465,1993-04-30
6.831332206726074,1993-05-03
7.035865306854248,1993-05-04
6.831332206726074,1993-05-05
6.790431499481201,1993-05-06
7.117679595947266,1993-05-07
6.954054355621338,1993-05-10
6.994960784912109,1993-05-11
7.076773166656494,1993-05-12
7.0563201904296875,1993-05-13
7.199489593505859,1993-05-14
6.994960784912109,1993-05-17
7.117679595947266,1993-05-18
7.035865306854248,1993-05-19
6.994960784912109,1993-05-20
6.994960784912109,1993-05-21
7.117679595947266,1993-05-24
6.872239112854004,1993-05-25
7.035865306854248,1993-05-26
7.117679595947266,1993-05-27
7.46552038192749,1993-05-28
7.178382396697998,1993-06-01
7.260424613952637,1993-06-02
7.46552038192749,1993-06-03
7.301448345184326,1993-06-04
7.424501895904541,1993-06-07
7.178382396697998,1993-06-08
7.198897838592529,1993-06-09
7.260424613952637,1993-06-10
7.260424613952637,1993-06-11
7.46552038192749,1993-06-14
7.342467784881592,1993-06-15
7.424501895904541,1993-06-16
7.301448345184326,1993-06-17
7.46552038192749,1993-06-18
7.383484363555908,1993-06-21
7.219408988952637,1993-06-22
7.219408988952637,1993-06-23
7.13736629486084,1993-06-24
7.014305591583252,1993-06-25
7.13736629486084,1993-06-28
7.055329322814941,1993-06-29
6.891251087188721,1993-06-30
6.973289489746094,1993-07-01
6.973289489746094,1993-07-02
7.116858959197998,1993-07-06
7.034820079803467,1993-07-07
7.096350193023682,1993-07-08
7.219408988952637,1993-07-09
7.219408988952637,1993-07-12
7.096350193023682,1993-07-13
7.219408988952637,1993-07-14
7.198897838592529,1993-07-15
6.973289489746094,1993-07-16
6.973289489746094,1993-07-19
7.219408988952637,1993-07-20
6.973289489746094,1993-07-21
7.219408988952637,1993-07-22
7.219408988952637,1993-07-23
7.055329322814941,1993-07-26
6.973289489746094,1993-07-27
7.096350193023682,1993-07-28
7.055329322814941,1993-07-29
6.891251087188721,1993-07-30
6.891251087188721,1993-08-02
6.891251087188721,1993-08-03
6.9322686195373535,1993-08-04
7.219408988952637,1993-08-05
7.096350193023682,1993-08-06
7.055329322814941,1993-08-09
6.973289489746094,1993-08-10
7.096350193023682,1993-08-11
6.973289489746094,1993-08-12
7.13736629486084,1993-08-13
6.973289489746094,1993-08-16
6.9937944412231445,1993-08-17
7.219408988952637,1993-08-18
7.014305591583252,1993-08-19
7.670619964599609,1993-08-20
7.609084129333496,1993-08-23
7.793679237365723,1993-08-24
7.8346991539001465,1993-08-25
7.629600524902344,1993-08-26
7.670619964599609,1993-08-27
7.690361022949219,1993-08-30
8.0604829788208,1993-08-31
8.142733573913574,1993-09-01
8.307234764099121,1993-09-02
8.266109466552734,1993-09-03
8.307234764099121,1993-09-07
8.142733573913574,1993-09-08
8.307234764099121,1993-09-09
8.142733573913574,1993-09-10
8.183856964111328,1993-09-13
8.389485359191895,1993-09-14
8.389485359191895,1993-09-15
8.307234764099121,1993-09-16
8.348359107971191,1993-09-17
8.410042762756348,1993-09-20
8.348359107971191,1993-09-21
8.553982734680176,1993-09-22
8.553982734680176,1993-09-23
8.533419609069824,1993-09-24
8.677356719970703,1993-09-27
8.677356719970703,1993-09-28
8.718480110168457,1993-09-29
8.718480110168457,1993-09-30
8.718480110168457,1993-10-01
8.553982734680176,1993-10-04
8.471731185913086,1993-10-05
8.718480110168457,1993-10-06
8.718480110168457,1993-10-07
8.80073070526123,1993-10-08
8.821292877197266,1993-10-11
8.841856002807617,1993-10-12
8.759603500366211,1993-10-13
8.80073070526123,1993-10-14
8.759603500366211,1993-10-15
8.92410659790039,1993-10-18
8.759603500366211,1993-10-19
8.759603500366211,1993-10-20
8.759603500366211,1993-10-21
8.841856002807617,1993-10-22
8.759603500366211,1993-10-25
8.841856002807617,1993-10-26
8.92410659790039,1993-10-27
8.92410659790039,1993-10-28
8.80073070526123,1993-10-29
8.780167579650879,1993-11-01
8.882981300354004,1993-11-02
8.759603500366211,1993-11-03
8.882981300354004,1993-11-04
8.80073070526123,1993-11-05
8.841856002807617,1993-11-08
8.80073070526123,1993-11-09
8.759603500366211,1993-11-10
8.739042282104492,1993-11-11
8.80073070526123,1993-11-12
8.718480110168457,1993-11-15
8.80073070526123,1993-11-16
8.80073070526123,1993-11-17
8.636229515075684,1993-11-18
8.471731185913086,1993-11-19
8.471731185913086,1993-11-22
8.410042762756348,1993-11-23
8.389485359191895,1993-11-24
8.512859344482422,1993-11-26
8.412242889404297,1993-11-29
8.494711875915527,1993-11-30
8.37100601196289,1993-12-01
8.329767227172852,1993-12-02
8.16481876373291,1993-12-03
8.123587608337402,1993-12-06
8.16481876373291,1993-12-07
8.04111385345459,1993-12-08
8.082350730895996,1993-12-09
8.20605754852295,1993-12-10
8.20605754852295,1993-12-13
8.20605754852295,1993-12-14
8.082350730895996,1993-12-15
8.082350730895996,1993-12-16
8.123587608337402,1993-12-17
8.123587608337402,1993-12-20
8.329767227172852,1993-12-21
8.494711875915527,1993-12-22
8.432856559753418,1993-12-23
8.412242889404297,1993-12-27
8.659656524658203,1993-12-28
8.577187538146973,1993-12-29
8.824602127075195,1993-12-30
8.865843772888184,1993-12-31
8.865843772888184,1994-01-03
8.865843772888184,1994-01-04
8.824602127075195,1994-01-05
8.783365249633789,1994-01-06
8.989550590515137,1994-01-07
8.907076835632324,1994-01-10
8.948315620422363,1994-01-11
8.948315620422363,1994-01-12
9.154501914978027,1994-01-13
9.175117492675781,1994-01-14
9.195734977722168,1994-01-17
9.07202434539795,1994-01-18
9.07202434539795,1994-01-19
9.36068058013916,1994-01-20
9.236970901489258,1994-01-21
9.40191650390625,1994-01-24
9.36068058013916,1994-01-25
9.298824310302734,1994-01-26
9.36068058013916,1994-01-27
9.36068058013916,1994-01-28
9.36068058013916,1994-01-31
9.484392166137695,1994-02-01
9.36068058013916,1994-02-02
9.731804847717285,1994-02-03
9.77304458618164,1994-02-04
9.85551643371582,1994-02-07
9.979225158691406,1994-02-08
9.979225158691406,1994-02-09
10.061699867248535,1994-02-10
10.041082382202148,1994-02-11
9.979225158691406,1994-02-14
10.102931022644043,1994-02-15
9.937989234924316,1994-02-16
9.979225158691406,1994-02-17
9.77304458618164,1994-02-18
9.85551643371582,1994-02-22
9.731804847717285,1994-02-23
9.525626182556152,1994-02-24
9.40191650390625,1994-02-25
9.259714126586914,1994-02-28
9.425065040588379,1994-03-01
9.259714126586914,1994-03-02
9.342389106750488,1994-03-03
9.59041690826416,1994-03-04
9.673093795776367,1994-03-07
9.838444709777832,1994-03-08
9.879783630371094,1994-03-09
9.962458610534668,1994-03-10
10.003795623779297,1994-03-11
9.962458610534668,1994-03-14
9.879783630371094,1994-03-15
10.045133590698242,1994-03-16
9.962458610534668,1994-03-17
10.293160438537598,1994-03-18
10.417180061340332,1994-03-21
10.293160438537598,1994-03-22
10.293160438537598,1994-03-23
10.293160438537598,1994-03-24
10.417180061340332,1994-03-25
10.313834190368652,1994-03-28
10.251821517944336,1994-03-29
10.251821517944336,1994-03-30
10.045133590698242,1994-03-31
9.838444709777832,1994-04-04
10.003795623779297,1994-04-05
10.003795623779297,1994-04-06
10.08647346496582,1994-04-07
9.962458610534668,1994-04-08
9.962458610534668,1994-04-11
9.962458610534668,1994-04-12
9.983128547668457,1994-04-13
9.921113967895508,1994-04-14
10.003795623779297,1994-04-15
