BK,Date
1.975456953048706,1986-07-18
1.9715209007263184,1986-07-21
2.0148098468780518,1986-07-22
2.065965414047241,1986-07-23
2.062030076980591,1986-07-24
2.0856411457061768,1986-07-25
2.065965414047241,1986-07-28
2.0384204387664795,1986-07-29
2.010873317718506,1986-07-30
2.0187439918518066,1986-07-31
1.9872626066207886,1986-08-01
1.9597171545028687,1986-08-04
1.9833275079727173,1986-08-05
1.9951335191726685,1986-08-06
2.0305497646331787,1986-08-07
2.046290159225464,1986-08-08
2.042356014251709,1986-08-11
2.050227642059326,1986-08-12
2.065965414047241,1986-08-13
2.1879570484161377,1986-08-14
2.1367998123168945,1986-08-15
2.132864236831665,1986-08-18
2.1367998123168945,1986-08-19
2.1289303302764893,1986-08-20
2.101383924484253,1986-08-21
2.0895779132843018,1986-08-22
2.1249938011169434,1986-08-25
2.1289303302764893,1986-08-26
2.144669771194458,1986-08-27
2.1289303302764893,1986-08-28
2.1249938011169434,1986-08-29
2.0974478721618652,1986-09-02
2.0856411457061768,1986-09-03
2.0777719020843506,1986-09-04
2.050227642059326,1986-09-05
2.0148098468780518,1986-09-08
1.975456953048706,1986-09-09
1.932170033454895,1986-09-10
1.920365333557129,1986-09-11
1.9046235084533691,1986-09-12
1.9046235084533691,1986-09-15
1.900688886642456,1986-09-16
1.8888840675354004,1986-09-17
1.8259211778640747,1986-09-18
1.8416608572006226,1986-09-19
1.8101801872253418,1986-09-22
1.8259211778640747,1986-09-23
1.8574022054672241,1986-09-24
1.8534679412841797,1986-09-25
1.8534679412841797,1986-09-26
1.8062448501586914,1986-09-29
1.7944388389587402,1986-09-30
1.7944388389587402,1986-10-01
1.8023096323013306,1986-10-02
1.7983742952346802,1986-10-03
1.8062448501586914,1986-10-06
1.7944388389587402,1986-10-07
1.7944388389587402,1986-10-08
1.7944388389587402,1986-10-09
1.7983742952346802,1986-10-10
1.8101801872253418,1986-10-13
1.8416608572006226,1986-10-14
1.8495324850082397,1986-10-15
1.8337922096252441,1986-10-16
1.8534679412841797,1986-10-17
1.8219842910766602,1986-10-20
1.8259211778640747,1986-10-21
1.8298554420471191,1986-10-22
1.837726354598999,1986-10-23
1.8574022054672241,1986-10-24
1.8416608572006226,1986-10-27
1.8416608572006226,1986-10-28
1.845597267150879,1986-10-29
1.8731428384780884,1986-10-30
1.8574022054672241,1986-10-31
1.8574022054672241,1986-11-03
1.837726354598999,1986-11-04
1.8337922096252441,1986-11-05
1.8259211778640747,1986-11-06
1.859370231628418,1986-11-07
1.865271806716919,1986-11-10
1.9065929651260376,1986-11-11
1.9302031993865967,1986-11-12
1.8239542245864868,1986-11-13
1.8416608572006226,1986-11-14
1.8180514574050903,1986-11-17
1.7767311334609985,1986-11-18
1.7767311334609985,1986-11-19
1.7885359525680542,1986-11-20
1.770827293395996,1986-11-21
1.7649258375167847,1986-11-24
1.7649258375167847,1986-11-25
1.7885359525680542,1986-11-26
1.8062448501586914,1986-11-28
1.835757851600647,1986-12-01
1.900688886642456,1986-12-02
1.9833275079727173,1986-12-03
1.9833275079727173,1986-12-04
1.9715209007263184,1986-12-05
1.953814148902893,1986-12-08
1.9479116201400757,1986-12-09
1.9243003129959106,1986-12-10
1.9302031993865967,1986-12-11
1.9183986186981201,1986-12-12
1.882980227470398,1986-12-15
1.865271806716919,1986-12-16
1.8534679412841797,1986-12-17
1.8475645780563354,1986-12-18
1.8475645780563354,1986-12-19
1.8534679412841797,1986-12-22
1.859370231628418,1986-12-23
1.8475645780563354,1986-12-24
1.8475645780563354,1986-12-26
1.8416608572006226,1986-12-29
1.8416608572006226,1986-12-30
1.835757851600647,1986-12-31
1.865271806716919,1987-01-02
1.8888840675354004,1987-01-05
1.882980227470398,1987-01-06
1.8888840675354004,1987-01-07
1.8947848081588745,1987-01-08
1.9302031993865967,1987-01-09
1.9420092105865479,1987-01-12
1.9420092105865479,1987-01-13
1.9597171545028687,1987-01-14
1.9951335191726685,1987-01-15
1.9420092105865479,1987-01-16
1.9715209007263184,1987-01-19
1.9774253368377686,1987-01-20
1.9597171545028687,1987-01-21
1.9597171545028687,1987-01-22
1.9124951362609863,1987-01-23
1.8947848081588745,1987-01-26
1.9183986186981201,1987-01-27
1.9183986186981201,1987-01-28
1.8770785331726074,1987-01-29
1.8711744546890259,1987-01-30
1.8770785331726074,1987-02-02
1.865271806716919,1987-02-03
1.865271806716919,1987-02-04
1.8711744546890259,1987-02-05
1.8475645780563354,1987-02-06
1.859370231628418,1987-02-09
1.8475645780563354,1987-02-10
1.865271806716919,1987-02-11
1.8475645780563354,1987-02-12
1.900688886642456,1987-02-13
1.9361052513122559,1987-02-17
1.900688886642456,1987-02-18
1.9124951362609863,1987-02-19
1.9361052513122559,1987-02-20
1.882980227470398,1987-02-23
1.865271806716919,1987-02-24
1.8475645780563354,1987-02-25
1.8298554420471191,1987-02-26
1.8888840675354004,1987-02-27
1.9124951362609863,1987-03-02
1.8947848081588745,1987-03-03
1.8770785331726074,1987-03-04
1.9065929651260376,1987-03-05
1.900688886642456,1987-03-06
1.9065929651260376,1987-03-09
1.9302031993865967,1987-03-10
2.0128414630889893,1987-03-11
1.9833275079727173,1987-03-12
2.0128414630889893,1987-03-13
1.9951335191726685,1987-03-16
1.9774253368377686,1987-03-17
1.953814148902893,1987-03-18
1.9833275079727173,1987-03-19
2.001037120819092,1987-03-20
2.0069382190704346,1987-03-23
2.0187439918518066,1987-03-24
2.0305497646331787,1987-03-25
2.0246479511260986,1987-03-26
2.0305497646331787,1987-03-27
1.9892306327819824,1987-03-30
2.042356014251709,1987-03-31
2.001037120819092,1987-04-01
2.0246479511260986,1987-04-02
2.036452054977417,1987-04-03
2.0069382190704346,1987-04-06
1.9951335191726685,1987-04-07
1.9420092105865479,1987-04-08
1.9124951362609863,1987-04-09
1.9183986186981201,1987-04-10
1.8770785331726074,1987-04-13
1.8298554420471191,1987-04-14
1.8947848081588745,1987-04-15
1.9361052513122559,1987-04-16
1.900688886642456,1987-04-20
1.882980227470398,1987-04-21
1.882980227470398,1987-04-22
1.9243003129959106,1987-04-23
1.9361052513122559,1987-04-24
1.8947848081588745,1987-04-27
1.8947848081588745,1987-04-28
1.900688886642456,1987-04-29
1.9124951362609863,1987-04-30
1.9243003129959106,1987-05-01
1.9065929651260376,1987-05-04
1.9361052513122559,1987-05-05
1.9479116201400757,1987-05-06
1.9479116201400757,1987-05-07
1.9361052513122559,1987-05-08
1.965618371963501,1987-05-11
1.9715209007263184,1987-05-12
1.9361052513122559,1987-05-13
1.953814148902893,1987-05-14
1.9243003129959106,1987-05-15
1.9361052513122559,1987-05-18
1.8947848081588745,1987-05-19
1.859370231628418,1987-05-20
1.8711744546890259,1987-05-21
1.8770785331726074,1987-05-22
1.8888840675354004,1987-05-26
1.882980227470398,1987-05-27
1.882980227470398,1987-05-28
1.8947848081588745,1987-05-29
1.8770785331726074,1987-06-01
1.8770785331726074,1987-06-02
1.900688886642456,1987-06-03
1.9183986186981201,1987-06-04
1.9597171545028687,1987-06-05
2.0069382190704346,1987-06-08
2.036452054977417,1987-06-09
2.0305497646331787,1987-06-10
2.042356014251709,1987-06-11
2.1249938011169434,1987-06-12
2.1249938011169434,1987-06-15
2.1131885051727295,1987-06-16
2.0836739540100098,1987-06-17
2.071869134902954,1987-06-18
2.0246479511260986,1987-06-19
2.065965414047241,1987-06-22
2.0246479511260986,1987-06-23
2.0305497646331787,1987-06-24
2.0305497646331787,1987-06-25
2.0305497646331787,1987-06-26
2.048258066177368,1987-06-29
2.0541610717773438,1987-06-30
2.0246479511260986,1987-07-01
2.0069382190704346,1987-07-02
2.0128414630889893,1987-07-06
2.0541610717773438,1987-07-07
2.0777719020843506,1987-07-08
2.0777719020843506,1987-07-09
2.060063600540161,1987-07-10
2.060063600540161,1987-07-13
2.036452054977417,1987-07-14
2.036452054977417,1987-07-15
2.048258066177368,1987-07-16
2.0305497646331787,1987-07-17
1.9715209007263184,1987-07-20
1.9243003129959106,1987-07-21
1.9715209007263184,1987-07-22
1.965618371963501,1987-07-23
1.965618371963501,1987-07-24
1.9597171545028687,1987-07-27
1.9597171545028687,1987-07-28
1.953814148902893,1987-07-29
1.9833275079727173,1987-07-30
1.9833275079727173,1987-07-31
1.9715209007263184,1987-08-03
1.9479116201400757,1987-08-04
1.9715209007263184,1987-08-05
1.9715209007263184,1987-08-06
1.9774253368377686,1987-08-07
2.0305497646331787,1987-08-10
2.071869134902954,1987-08-11
2.107285737991333,1987-08-12
2.142702579498291,1987-08-13
2.1249938011169434,1987-08-14
2.1308960914611816,1987-08-17
2.101383924484253,1987-08-18
2.060063600540161,1987-08-19
2.0777719020843506,1987-08-20
2.071869134902954,1987-08-21
2.065965414047241,1987-08-24
2.1249938011169434,1987-08-25
2.1249938011169434,1987-08-26
2.0954792499542236,1987-08-27
2.0305497646331787,1987-08-28
2.0541610717773438,1987-08-31
2.0541610717773438,1987-09-01
2.0069382190704346,1987-09-02
2.0246479511260986,1987-09-03
2.036452054977417,1987-09-04
1.9715209007263184,1987-09-08
1.9715209007263184,1987-09-09
1.9892306327819824,1987-09-10
2.001037120819092,1987-09-11
1.9951335191726685,1987-09-14
1.9833275079727173,1987-09-15
1.9715209007263184,1987-09-16
1.965618371963501,1987-09-17
1.9479116201400757,1987-09-18
1.9243003129959106,1987-09-21
1.9302031993865967,1987-09-22
1.9597171545028687,1987-09-23
1.9774253368377686,1987-09-24
2.048258066177368,1987-09-25
2.042356014251709,1987-09-28
2.0128414630889893,1987-09-29
1.9361052513122559,1987-09-30
1.9951335191726685,1987-10-01
2.0305497646331787,1987-10-02
2.042356014251709,1987-10-05
1.9892306327819824,1987-10-06
2.0128414630889893,1987-10-07
2.0187439918518066,1987-10-08
1.9892306327819824,1987-10-09
1.9715209007263184,1987-10-12
1.9833275079727173,1987-10-13
1.9420092105865479,1987-10-14
1.9065929651260376,1987-10-15
1.7826331853866577,1987-10-16
1.5173897743225098,1987-10-19
1.4397274255752563,1987-10-20
1.5114165544509888,1987-10-21
1.4337531328201294,1987-10-22
1.4755710363388062,1987-10-23
1.2844038009643555,1987-10-26
1.3501182794570923,1987-10-27
1.4038841724395752,1987-10-28
1.4815449714660645,1987-10-29
1.6129722595214844,1987-10-30
1.6189467906951904,1987-11-02
1.5532333850860596,1987-11-03
1.5472586154937744,1987-11-04
1.595051884651184,1987-11-05
1.57712984085083,1987-11-06
1.4815449714660645,1987-11-09
1.4576506614685059,1987-11-10
1.4337531328201294,1987-11-11
1.4337531328201294,1987-11-12
1.4457008838653564,1987-11-13
1.4457008838653564,1987-11-16
1.4158326387405396,1987-11-17
1.4038841724395752,1987-11-18
1.3381702899932861,1987-11-19
1.3560916185379028,1987-11-20
1.3142741918563843,1987-11-23
1.3381702899932861,1987-11-24
1.3202481269836426,1987-11-25
1.3142741918563843,1987-11-27
1.2545344829559326,1987-11-30
1.2306383848190308,1987-12-01
1.2186915874481201,1987-12-02
1.2127166986465454,1987-12-03
1.2007689476013184,1987-12-04
1.2007689476013184,1987-12-07
1.2844038009643555,1987-12-08
1.2425861358642578,1987-12-09
1.2306383848190308,1987-12-10
1.2366124391555786,1987-12-11
1.2485610246658325,1987-12-14
1.1947945356369019,1987-12-15
1.2306383848190308,1987-12-16
1.2425861358642578,1987-12-17
1.3501182794570923,1987-12-18
1.32622230052948,1987-12-21
1.3142741918563843,1987-12-22
1.3321964740753174,1987-12-23
1.3202481269836426,1987-12-24
1.2664830684661865,1987-12-28
1.2545344829559326,1987-12-29
1.2366124391555786,1987-12-30
1.2306383848190308,1987-12-31
1.3023264408111572,1988-01-04
1.3560916185379028,1988-01-05
1.3859620094299316,1988-01-06
1.4576506614685059,1988-01-07
1.4337531328201294,1988-01-08
1.4218058586120605,1988-01-11
1.4277795553207397,1988-01-12
1.4098576307296753,1988-01-13
1.3740148544311523,1988-01-14
1.391936182975769,1988-01-15
1.4218058586120605,1988-01-18
1.4277795553207397,1988-01-19
1.391936182975769,1988-01-20
1.3740148544311523,1988-01-21
1.3837250471115112,1988-01-22
1.3958626985549927,1988-01-25
1.389794111251831,1988-01-26
1.4080002307891846,1988-01-27
1.4140698909759521,1988-01-28
1.4322760105133057,1988-01-29
1.4322760105133057,1988-02-01
1.4140698909759521,1988-02-02
1.4444141387939453,1988-02-03
1.4686895608901978,1988-02-04
1.492965817451477,1988-02-05
1.4808286428451538,1988-02-08
1.4808286428451538,1988-02-09
1.492965817451477,1988-02-10
1.4808286428451538,1988-02-11
1.4504830837249756,1988-02-12
1.4444141387939453,1988-02-16
1.4444141387939453,1988-02-17
1.4504830837249756,1988-02-18
1.462620496749878,1988-02-19
1.4747594594955444,1988-02-22
1.4504830837249756,1988-02-23
1.438346028327942,1988-02-24
1.4322760105133057,1988-02-25
1.371586561203003,1988-02-26
1.3837250471115112,1988-02-29
1.3837250471115112,1988-03-01
1.4140698909759521,1988-03-02
1.4565517902374268,1988-03-03
1.4565517902374268,1988-03-04
1.4322760105133057,1988-03-07
1.4444141387939453,1988-03-08
1.4140698909759521,1988-03-09
1.3958626985549927,1988-03-10
1.4019315242767334,1988-03-11
1.4080002307891846,1988-03-14
1.4201375246047974,1988-03-15
1.4504830837249756,1988-03-16
1.4565517902374268,1988-03-17
1.438346028327942,1988-03-18
1.4201375246047974,1988-03-21
1.4201375246047974,1988-03-22
1.4686895608901978,1988-03-23
1.5233107805252075,1988-03-24
1.5293792486190796,1988-03-25
1.492965817451477,1988-03-28
1.535449504852295,1988-03-29
1.5293792486190796,1988-03-30
1.5233107805252075,1988-03-31
1.4808286428451538,1988-04-04
1.5051031112670898,1988-04-05
1.5536553859710693,1988-04-06
1.590069055557251,1988-04-07
1.6082762479782104,1988-04-08
1.626482605934143,1988-04-11
1.6446902751922607,1988-04-12
1.590069055557251,1988-04-13
1.5172420740127563,1988-04-14
1.5111725330352783,1988-04-15
1.5579736232757568,1988-04-18
1.5456576347351074,1988-04-19
1.5456576347351074,1988-04-20
1.5210251808166504,1988-04-21
1.5087090730667114,1988-04-22
1.5210251808166504,1988-04-25
1.5333420038223267,1988-04-26
1.539500117301941,1988-04-27
1.4840774536132812,1988-04-28
1.4963934421539307,1988-04-29
1.5025520324707031,1988-05-02
1.4902353286743164,1988-05-03
1.4902353286743164,1988-05-04
1.4840774536132812,1988-05-05
1.4902353286743164,1988-05-06
1.5025520324707031,1988-05-09
1.5025520324707031,1988-05-10
1.5025520324707031,1988-05-11
1.4963934421539307,1988-05-12
1.5148674249649048,1988-05-13
1.5764482021331787,1988-05-16
1.5333420038223267,1988-05-17
1.4963934421539307,1988-05-18
1.4717614650726318,1988-05-19
1.4840774536132812,1988-05-20
1.5087090730667114,1988-05-23
1.5148674249649048,1988-05-24
1.5271836519241333,1988-05-25
1.539500117301941,1988-05-26
1.5518155097961426,1988-05-27
1.5579736232757568,1988-05-31
1.5826060771942139,1988-06-01
1.6010788679122925,1988-06-02
1.5887633562088013,1988-06-03
1.6010788679122925,1988-06-06
1.6133947372436523,1988-06-07
1.6503430604934692,1988-06-08
1.6565015316009521,1988-06-09
1.64418625831604,1988-06-10
1.6503430604934692,1988-06-13
1.6626595258712769,1988-06-14
1.62571120262146,1988-06-15
1.62571120262146,1988-06-16
1.62571120262146,1988-06-17
1.62571120262146,1988-06-20
1.64418625831604,1988-06-21
1.6626595258712769,1988-06-22
1.6749762296676636,1988-06-23
1.681132435798645,1988-06-24
1.711923599243164,1988-06-27
1.6996080875396729,1988-06-28
1.681132435798645,1988-06-29
1.7057653665542603,1988-06-30
1.7180811166763306,1988-07-01
1.779661774635315,1988-07-05
1.7488718032836914,1988-07-06
1.7242395877838135,1988-07-07
1.7242395877838135,1988-07-08
1.6749762296676636,1988-07-11
1.6872915029525757,1988-07-12
1.6934494972229004,1988-07-13
1.7057653665542603,1988-07-14
1.7303975820541382,1988-07-15
1.7216638326644897,1988-07-18
1.7279020547866821,1988-07-19
1.7279020547866821,1988-07-20
1.7091881036758423,1988-07-21
1.690474510192871,1988-07-22
1.7091881036758423,1988-07-25
1.7279020547866821,1988-07-26
1.696712851524353,1988-07-27
1.7029502391815186,1988-07-28
1.7091881036758423,1988-07-29
1.740378499031067,1988-08-01
1.7466161251068115,1988-08-02
1.79651939868927,1988-08-03
1.7840442657470703,1988-08-04
1.7778059244155884,1988-08-05
1.7466161251068115,1988-08-08
1.7341402769088745,1988-08-09
1.740378499031067,1988-08-10
1.7216638326644897,1988-08-11
1.7279020547866821,1988-08-12
1.7341402769088745,1988-08-15
1.740378499031067,1988-08-16
1.7840442657470703,1988-08-17
1.7715680599212646,1988-08-18
1.765330195426941,1988-08-19
1.7466161251068115,1988-08-22
1.7466161251068115,1988-08-23
1.7590917348861694,1988-08-24
1.7715680599212646,1988-08-25
1.79651939868927,1988-08-26
1.740378499031067,1988-08-29
1.7216638326644897,1988-08-30
1.7279020547866821,1988-08-31
1.7216638326644897,1988-09-01
1.7154265642166138,1988-09-02
1.7466161251068115,1988-09-06
1.7341402769088745,1988-09-07
1.7279020547866821,1988-09-08
1.7341402769088745,1988-09-09
1.7216638326644897,1988-09-12
1.7341402769088745,1988-09-13
1.7778059244155884,1988-09-14
1.7715680599212646,1988-09-15
1.7715680599212646,1988-09-16
1.765330195426941,1988-09-19
1.765330195426941,1988-09-20
1.7466161251068115,1988-09-21
1.7528542280197144,1988-09-22
1.7528542280197144,1988-09-23
1.765330195426941,1988-09-26
1.7590917348861694,1988-09-27
1.7528542280197144,1988-09-28
1.7466161251068115,1988-09-29
1.7590917348861694,1988-09-30
1.740378499031067,1988-10-03
1.740378499031067,1988-10-04
1.7029502391815186,1988-10-05
1.740378499031067,1988-10-06
1.7840442657470703,1988-10-07
1.79651939868927,1988-10-10
1.8339473009109497,1988-10-11
1.8152323961257935,1988-10-12
1.79651939868927,1988-10-13
1.8027572631835938,1988-10-14
1.8017464876174927,1988-10-17
1.8080682754516602,1988-10-18
1.7827798128128052,1988-10-19
1.7891032695770264,1988-10-20
1.795423984527588,1988-10-21
1.7827798128128052,1988-10-24
1.7701365947723389,1988-10-25
1.7701365947723389,1988-10-26
1.776458740234375,1988-10-27
1.7827798128128052,1988-10-28
1.7827798128128052,1988-10-31
1.8017464876174927,1988-11-01
1.795423984527588,1988-11-02
1.8017464876174927,1988-11-03
1.8080682754516602,1988-11-04
1.8017464876174927,1988-11-07
1.8017464876174927,1988-11-08
1.8143898248672485,1988-11-09
1.8143898248672485,1988-11-10
1.795423984527588,1988-11-11
1.7891032695770264,1988-11-14
1.7891032695770264,1988-11-15
1.7891032695770264,1988-11-16
1.7827798128128052,1988-11-17
1.7701365947723389,1988-11-18
1.763814091682434,1988-11-21
1.7385270595550537,1988-11-22
1.7511709928512573,1988-11-23
1.7385270595550537,1988-11-25
1.7195611000061035,1988-11-28
1.7448487281799316,1988-11-29
1.776458740234375,1988-11-30
1.763814091682434,1988-12-01
1.7701365947723389,1988-12-02
1.757493019104004,1988-12-05
1.7701365947723389,1988-12-06
1.757493019104004,1988-12-07
1.776458740234375,1988-12-08
1.8080682754516602,1988-12-09
1.8586440086364746,1988-12-12
1.8586440086364746,1988-12-13
1.8586440086364746,1988-12-14
1.8459991216659546,1988-12-15
1.8523222208023071,1988-12-16
1.8523222208023071,1988-12-19
1.8459991216659546,1988-12-20
1.8586440086364746,1988-12-21
1.8586440086364746,1988-12-22
1.8459991216659546,1988-12-23
1.8459991216659546,1988-12-27
1.8586440086364746,1988-12-28
1.871287226676941,1988-12-29
1.871287226676941,1988-12-30
1.8586440086364746,1989-01-03
1.8902524709701538,1989-01-04
1.871287226676941,1989-01-05
1.8649652004241943,1989-01-06
1.8649652004241943,1989-01-09
1.871287226676941,1989-01-10
1.8776097297668457,1989-01-11
1.921862244606018,1989-01-12
1.972060203552246,1989-01-13
1.959255576133728,1989-01-16
1.9528521299362183,1989-01-17
1.946448564529419,1989-01-18
1.9656575918197632,1989-01-19
1.946448564529419,1989-01-20
1.946448564529419,1989-01-23
1.946448564529419,1989-01-24
1.972060203552246,1989-01-25
1.9656575918197632,1989-01-26
1.9976717233657837,1989-01-27
1.9848664999008179,1989-01-30
1.9976717233657837,1989-01-31
1.9848664999008179,1989-02-01
1.959255576133728,1989-02-02
1.972060203552246,1989-02-03
1.9528521299362183,1989-02-06
1.9848664999008179,1989-02-07
1.9912679195404053,1989-02-08
2.0296859741210938,1989-02-09
2.036087989807129,1989-02-10
2.0296859741210938,1989-02-13
2.061699867248535,1989-02-14
2.1193253993988037,1989-02-15
2.151339054107666,1989-02-16
2.247380256652832,1989-02-17
2.20255970954895,1989-02-21
2.151339054107666,1989-02-22
2.1705472469329834,1989-02-23
2.151339054107666,1989-02-24
2.138533353805542,1989-02-27
2.1705472469329834,1989-02-28
2.1769509315490723,1989-03-01
2.1833534240722656,1989-03-02
2.1705472469329834,1989-03-03
2.20896315574646,1989-03-06
2.2793946266174316,1989-03-07
2.2409772872924805,1989-03-08
2.20896315574646,1989-03-09
2.20896315574646,1989-03-10
2.22817325592041,1989-03-13
2.2537841796875,1989-03-14
2.2729926109313965,1989-03-15
2.298603057861328,1989-03-16
2.292201280593872,1989-03-17
2.2537841796875,1989-03-20
2.2537841796875,1989-03-21
2.2793946266174316,1989-03-22
2.247380256652832,1989-03-23
2.2345755100250244,1989-03-27
2.2217702865600586,1989-03-28
2.2345755100250244,1989-03-29
2.247380256652832,1989-03-30
2.2537841796875,1989-03-31
2.2793946266174316,1989-04-03
2.292201280593872,1989-04-04
2.305006265640259,1989-04-05
2.292201280593872,1989-04-06
2.298603057861328,1989-04-07
2.311408519744873,1989-04-10
2.3306171894073486,1989-04-11
2.3370206356048584,1989-04-12
2.3178112506866455,1989-04-13
2.324214220046997,1989-04-14
2.310236930847168,1989-04-17
2.349065065383911,1989-04-18
2.349065065383911,1989-04-19
2.342592239379883,1989-04-20
2.329648494720459,1989-04-21
2.342592239379883,1989-04-24
2.3167073726654053,1989-04-25
2.3167073726654053,1989-04-26
2.329648494720459,1989-04-27
2.329648494720459,1989-04-28
2.3231794834136963,1989-05-01
2.3167073726654053,1989-05-02
2.310236930847168,1989-05-03
2.2649383544921875,1989-05-04
2.2649383544921875,1989-05-05
2.2390525341033936,1989-05-08
2.245525360107422,1989-05-09
2.2519948482513428,1989-05-10
2.290822744369507,1989-05-11
2.3167073726654053,1989-05-12
2.3361215591430664,1989-05-15
2.3167073726654053,1989-05-16
2.3167073726654053,1989-05-17
2.310236930847168,1989-05-18
2.3231794834136963,1989-05-19
2.3814198970794678,1989-05-22
2.4331912994384766,1989-05-23
2.4849610328674316,1989-05-24
2.4655468463897705,1989-05-25
2.5690865516662598,1989-05-26
2.5690865516662598,1989-05-30
2.5690865516662598,1989-05-31
2.5496716499328613,1989-06-01
2.6337997913360596,1989-06-02
2.6467409133911133,1989-06-05
2.6014435291290283,1989-06-06
2.5885000228881836,1989-06-07
2.659684896469116,1989-06-08
2.7438087463378906,1989-06-09
2.730867624282837,1989-06-12
2.6985111236572266,1989-06-13
2.6790969371795654,1989-06-14
2.704981803894043,1989-06-15
2.69204044342041,1989-06-16
2.672625780105591,1989-06-19
2.6273281574249268,1989-06-20
2.582029342651367,1989-06-21
2.614384412765503,1989-06-22
2.6208584308624268,1989-06-23
2.640270233154297,1989-06-26
2.640270233154297,1989-06-27
2.6014435291290283,1989-06-28
2.562614917755127,1989-06-29
2.523789167404175,1989-06-30
2.5367305278778076,1989-07-03
2.5432026386260986,1989-07-05
2.582029342651367,1989-07-06
2.594970941543579,1989-07-07
2.6014435291290283,1989-07-10
2.594970941543579,1989-07-11
2.614384412765503,1989-07-12
2.653212547302246,1989-07-13
2.6790969371795654,1989-07-14
2.6976475715637207,1989-07-17
2.691114902496338,1989-07-18
2.6649892330169678,1989-07-19
2.6649892330169678,1989-07-20
2.6323297023773193,1989-07-21
2.6257989406585693,1989-07-24
2.6257989406585693,1989-07-25
2.6519253253936768,1989-07-26
2.710714101791382,1989-07-27
2.749903440475464,1989-07-28
2.815221071243286,1989-07-31
2.874009370803833,1989-08-01
2.8282852172851562,1989-08-02
2.8674747943878174,1989-08-03
2.8544130325317383,1989-08-04
2.821753978729248,1989-08-07
2.821753978729248,1989-08-08
2.802157402038574,1989-08-09
2.7825615406036377,1989-08-10
2.789093494415283,1989-08-11
2.743370532989502,1989-08-14
2.756434202194214,1989-08-15
2.743370532989502,1989-08-16
2.710714101791382,1989-08-17
2.691114902496338,1989-08-18
2.6649892330169678,1989-08-21
2.6649892330169678,1989-08-22
2.7303061485290527,1989-08-23
2.743370532989502,1989-08-24
2.749903440475464,1989-08-25
2.743370532989502,1989-08-28
2.7629661560058594,1989-08-29
2.7694969177246094,1989-08-30
2.756434202194214,1989-08-31
2.776031255722046,1989-09-01
2.7956275939941406,1989-09-05
2.776031255722046,1989-09-06
2.789093494415283,1989-09-07
2.789093494415283,1989-09-08
2.7694969177246094,1989-09-11
2.7368392944335938,1989-09-12
2.7237751483917236,1989-09-13
2.612733840942383,1989-09-14
2.6323297023773193,1989-09-15
2.606203079223633,1989-09-18
2.5931389331817627,1989-09-19
2.547417163848877,1989-09-20
2.5408847332000732,1989-09-21
2.5604796409606934,1989-09-22
2.5278208255767822,1989-09-25
2.495162010192871,1989-09-26
2.508225679397583,1989-09-27
2.5539486408233643,1989-09-28
2.547417163848877,1989-09-29
2.5604796409606934,1989-10-02
2.6323297023773193,1989-10-03
2.645395517349243,1989-10-04
2.6388604640960693,1989-10-05
2.6519253253936768,1989-10-06
2.61926531791687,1989-10-09
2.6323297023773193,1989-10-10
2.6323297023773193,1989-10-11
2.586606502532959,1989-10-12
2.4233107566833496,1989-10-13
2.418290615081787,1989-10-16
2.378645420074463,1989-10-17
2.391859769821167,1989-10-18
2.484363317489624,1989-10-19
2.4447176456451416,1989-10-20
2.398467779159546,1989-10-23
2.305964469909668,1989-10-24
2.292750358581543,1989-10-25
2.2663211822509766,1989-10-26
2.2729291915893555,1989-10-27
2.3191792964935303,1989-10-30
2.3456106185913086,1989-10-31
2.3125720024108887,1989-11-01
2.2795352935791016,1989-11-02
2.2861430644989014,1989-11-03
2.2531063556671143,1989-11-06
2.2597126960754395,1989-11-07
2.2663211822509766,1989-11-08
2.2597126960754395,1989-11-09
2.2861430644989014,1989-11-10
2.339000940322876,1989-11-13
2.305964469909668,1989-11-14
2.3125720024108887,1989-11-15
2.3257877826690674,1989-11-16
2.3257877826690674,1989-11-17
2.292750358581543,1989-11-20
2.2729291915893555,1989-11-21
2.2663211822509766,1989-11-22
2.2993581295013428,1989-11-24
2.292750358581543,1989-11-27
2.2729291915893555,1989-11-28
2.193638801574707,1989-11-29
2.1275672912597656,1989-11-30
2.2002460956573486,1989-12-01
2.2398922443389893,1989-12-04
2.193638801574707,1989-12-05
2.1870322227478027,1989-12-06
2.2002460956573486,1989-12-07
2.134173631668091,1989-12-08
2.1473889350891113,1989-12-11
2.1209583282470703,1989-12-12
2.107743978500366,1989-12-13
2.107743978500366,1989-12-14
2.107743978500366,1989-12-15
2.041670799255371,1989-12-18
1.9888118505477905,1989-12-19
1.9822043180465698,1989-12-20
2.0813143253326416,1989-12-21
2.1209583282470703,1989-12-22
2.140780210494995,1989-12-26
2.1606030464172363,1989-12-27
2.140780210494995,1989-12-28
2.1275672912597656,1989-12-29
2.1606030464172363,1990-01-02
2.193638801574707,1990-01-03
2.180427074432373,1990-01-04
2.1870322227478027,1990-01-05
2.1738178730010986,1990-01-08
2.107743978500366,1990-01-09
2.0813143253326416,1990-01-10
2.101137399673462,1990-01-11
2.075957775115967,1990-01-12
2.075957775115967,1990-01-15
2.055868148803711,1990-01-16
2.042473793029785,1990-01-17
2.015688896179199,1990-01-18
2.042473793029785,1990-01-19
1.9955979585647583,1990-01-22
2.0089921951293945,1990-01-23
2.0290801525115967,1990-01-24
